t(s), cv(%), R($), iR($), C($), iC($), d
24374,61.275,10241654.48,10742922.58,60804509.46,18807870.37,18.3
24375,61.275,10242102.62,10743433,60805139.86,18808641.98,18.3
24376,61.275,10243263.55,10744636.89,60805770.26,18809413.58,18.3
24377,61.275,10244404.56,10745806.74,60806400.66,18810185.19,18.3
24378,61.275,10245054.31,10746522.51,60807031.06,18810956.79,18.3
24379,61.275,10245596.67,10747091.74,60807661.46,18811728.4,18.3
24380,61.275,10246697.39,10748261.38,60808291.87,18812500,18.3
24381,61.275,10247776.77,10749426.73,60808922.27,18813271.61,18.3
24382,61.275,10248078.71,10749748.6,60809552.67,18814043.21,18.3
24383,61.275,10248985.97,10750699.34,60810183.07,18814814.82,18.3
24384,61.275,10250158.9,10751904.32,60810813.47,18815586.42,18.3
24385,61.275,10250695.65,10752471.48,60811443.87,18816358.03,18.3
24386,61.275,10251064.41,10752932.94,60812074.27,18817129.63,18.3
24387,61.275,10252175.25,10754132.29,60812704.67,18817901.24,18.3
24388,61.275,10253131.65,10755228.75,60813335.08,18818672.84,18.3
24389,61.275,10253761.98,10755866.41,60813965.48,18819444.44,18.3
24390,61.275,10254236.54,10756398.03,60814595.88,18820216.05,18.3
24391,61.275,10255195.14,10757395.31,60815226.28,18820987.65,18.3
24392,61.275,10256221.66,10758484.51,60815856.68,18821759.26,18.3
24393,61.275,10256660.56,10758936.03,60816487.08,18822530.86,18.3
24394,61.275,10257432.69,10759749.18,60817117.48,18823302.47,18.3
24395,61.275,10258650.78,10761018.49,60817747.88,18824074.07,18.3
24396,61.275,10259389.42,10761814.28,60818378.29,18824845.68,18.3
24397,61.275,10259835.61,10762268.99,60819008.69,18825617.28,18.3
24398,61.275,10261081.15,10763540.16,60819639.09,18826388.89,18.3
24399,61.275,10262233.98,10764715.43,60820269.49,18827160.49,18.3
24400,61.275,10262893.58,10765398.05,60820899.89,18827932.1,18.3
24401,61.275,10263439.53,10765965.11,60821530.29,18828703.7,18.3
24402,61.275,10264611.11,10767144.81,60822160.69,18829475.31,18.3
24403,61.275,10265562.8,10768236.9,60822791.09,18830246.91,18.3
24404,61.275,10265909.61,10768605.87,60823421.5,18831018.52,18.3
24405,61.275,10266881.66,10769591.41,60824051.9,18831790.12,18.3
24406,61.275,10268161.33,10770876.48,60824682.3,18832561.73,18.3
24407,61.275,10268715.64,10771435.92,60825312.7,18833333.33,18.3
24408,61.275,10269208.63,10771936.33,60825943.1,18834104.94,18.3
24409,61.275,10270376.07,10773130.69,60826573.5,18834876.54,18.3
24410,61.275,10271328.25,10774107.55,60827203.9,18835648.15,18.3
24411,61.275,10271939.2,10774724.6,60827834.3,18836419.75,18.3
24412,61.275,10272457.85,10775253.16,60828464.71,18837191.36,18.3
24413,61.275,10273412.34,10776236.27,60829095.11,18837962.96,18.3
24414,61.275,10274388.16,10777230.15,60829725.51,18838734.57,18.3
24415,61.275,10274804.46,10777653.24,60830355.91,18839506.17,18.3
24416,61.275,10275690.99,10778543.87,60830986.31,18840277.78,18.3
24417,61.275,10276925.41,10779842.05,60831616.71,18841049.38,18.3
24418,61.275,10277491.02,10780621.22,60832247.11,18841820.99,18.3
24419,61.275,10277995.91,10781133.05,60832877.51,18842592.59,18.3
24420,61.275,10279255.42,10782407.83,60833507.91,18843364.2,18.3
24421,61.275,10280300.1,10783552.28,60834138.32,18844135.8,18.3
24422,61.275,10280844.31,10784239.4,60834768.72,18844907.41,18.3
24423,61.275,10281405.51,10784845.2,60835399.12,18845679.01,18.3
24424,61.275,10282552.68,10786010.19,60836029.52,18846450.62,18.3
24425,61.275,10283532.87,10787037.59,60836659.92,18847222.22,18.3
24426,61.275,10283916.5,10787445.45,60837290.32,18847993.83,18.3
24427,61.275,10284984.18,10788527.72,60837920.72,18848765.43,18.3
24428,61.275,10286266.51,10789829.62,60838551.12,18849537.04,18.3
24429,61.275,10286795.85,10790369.66,60839181.53,18850308.64,18.3
24430,61.275,10287293.95,10790874.53,60839811.93,18851080.25,18.3
24431,61.275,10288367.04,10792104.14,60840442.33,18851851.85,18.3
24432,61.275,10289267.17,10793050.44,60841072.73,18852623.46,18.3
24433,61.275,10289860.52,10793692.86,60841703.13,18853395.06,18.3
24434,61.275,10290333.99,10794240.8,60842333.53,18854166.67,18.3
24435,61.275,10291328.22,10795247.29,60842963.93,18854938.27,18.3
24436,61.275,10292151.44,10796101.11,60843594.33,18855709.88,18.3
24437,61.275,10292551.58,10796583.51,60844224.74,18856481.48,18.3
24438,61.275,10293422.64,10797478.67,60844855.14,18857253.09,18.3
24439,61.275,10294650.88,10798763.9,60845485.54,18858024.69,18.3
24440,61.275,10295362.86,10799516.66,60846115.94,18858796.3,18.3
24441,61.275,10295865.73,10800082.31,60846746.34,18859567.9,18.3
24442,61.275,10297130.07,10801366.87,60847376.74,18860339.51,18.3
24443,61.275,10298092.79,10802417.11,60848007.14,18861111.11,18.3
24444,61.275,10298658.16,10803021.97,60848637.54,18861882.72,18.3
24445,61.275,10299436.63,10803889.18,60849267.95,18862654.32,18.3
24446,61.275,10300536,10805054.59,60849898.35,18863425.93,18.3
24447,61.275,10301306.91,10805994.09,60850528.75,18864197.53,18.3
24448,61.275,10301648.46,10806400.94,60851159.15,18864969.14,18.3
24449,61.275,10302662.32,10807545.51,60851789.55,18865740.74,18.3
24450,61.275,10303929.39,10808896.95,60852419.95,18866512.35,18.3
24451,61.275,10304448.09,10809424.73,60853050.35,18867283.95,18.3
24452,61.275,10304978.14,10809987.83,60853680.75,18868055.56,18.3
24453,61.275,10306070.12,10811229.01,60854311.16,18868827.16,18.3
24454,61.275,10306885.27,10812119.66,60854941.56,18869598.77,18.3
24455,61.275,10307240.73,10812488.3,60855571.96,18870370.37,18.3
24456,61.275,10307910.19,10813174.66,60856202.36,18871141.98,18.3
24457,61.275,10308873.77,10814184.71,60856832.76,18871913.58,18.3
24458,61.275,10309656.38,10814981.34,60857463.16,18872685.19,18.3
24459,61.275,10310074.3,10815476.66,60858093.56,18873456.79,18.3
24460,61.275,10311016.77,10816436.69,60858723.96,18874228.4,18.3
24461,61.275,10312333.11,10817768.34,60859354.37,18875000,18.3
24462,61.275,10313066.02,10818519.91,60859984.77,18875771.61,18.3
24463,61.275,10313612.75,10819088.04,60860615.17,18876543.21,18.3
24464,61.275,10314904.04,10820391.32,60861245.57,18877314.82,18.3
24465,61.275,10315869.03,10821376.37,60861875.97,18878086.42,18.3
24466,61.275,10316383.21,10821980.97,60862506.37,18878858.03,18.3
24467,61.275,10317327.55,10822934.06,60863136.77,18879629.63,18.3
24468,61.275,10318498.62,10824115.11,60863767.17,18880401.24,18.3
24469,61.275,10319296.44,10824924.11,60864397.58,18881172.84,18.3
24470,61.275,10319761.24,10825402.73,60865027.98,18881944.44,18.3
24471,61.275,10320897.61,10826564.78,60865658.38,18882716.05,18.3
24472,61.275,10322131.95,10827893.33,60866288.78,18883487.65,18.3
24473,61.275,10322626.85,10828403.32,60866919.18,18884259.26,18.3
24474,61.275,10323127.54,10828957.87,60867549.58,18885030.86,18.3
24475,61.275,10324320.65,10830205,60868179.98,18885802.47,18.3
24476,61.275,10325125.83,10831022.45,60868810.38,18886574.07,18.3
24477,61.275,10325464.4,10831364.24,60869440.79,18887345.68,18.3
24478,61.275,10326456.06,10832374.23,60870071.19,18888117.28,18.3
24479,61.275,10327456.08,10833474.27,60870701.59,18888888.89,18.3
24480,61.275,10327950.64,10834204.44,60871331.99,18889660.49,18.3
24481,61.275,10328426.96,10834681.48,60871962.39,18890432.1,18.3
24482,61.275,10329388.96,10835671.4,60872592.79,18891203.7,18.3
24483,61.275,10330669.3,10837012.6,60873223.19,18891975.31,18.3
24484,61.275,10331255,10837731.15,60873853.59,18892746.91,18.3
24485,61.275,10331814.84,10838317.06,60874484,18893518.52,18.3
24486,61.275,10333094.56,10839657.98,60875114.4,18894290.12,18.3
24487,61.275,10333985.44,10840588.91,60875744.8,18895061.73,18.3
24488,61.275,10334446.17,10841111.95,60876375.2,18895833.33,18.3
24489,61.275,10335406.71,10842095,60877005.6,18896604.94,18.3
24490,61.275,10336528.91,10843240.86,60877636,18897376.54,18.3
24491,61.275,10337326.14,10844057.37,60878266.4,18898148.15,18.3
24492,61.275,10337787.76,10844542.03,60878896.8,18898919.75,18.3
24493,61.275,10338840.34,10845740.29,60879527.21,18899691.36,18.3
24494,61.275,10340119.63,10847058.55,60880157.61,18900462.96,18.3
24495,61.275,10340608.04,10847558.31,60880788.01,18901234.57,18.3
24496,61.275,10341131.43,10848108.19,60881418.41,18902006.17,18.3
24497,61.275,10342354.14,10849360.76,60882048.81,18902777.78,18.3
24498,61.275,10343085.68,10850102.31,60882679.21,18903549.38,18.3
24499,61.275,10343394.54,10850467.52,60883309.61,18904320.99,18.3
24500,61.275,10344379.59,10851466.07,60883940.01,18905092.59,18.3
24501,61.275,10345396,10852583.13,60884570.41,18905864.2,18.3
24502,61.275,10346100.96,10853310.84,60885200.82,18906635.8,18.3
24503,61.275,10346499.75,10853804.66,60885831.22,18907407.41,18.3
24504,61.275,10347487.23,10854817.18,60886461.62,18908179.01,18.3
24505,61.275,10348654.76,10856108.66,60887092.02,18908950.62,18.3
24506,61.275,10349309.08,10856786.61,60887722.42,18909722.22,18.3
24507,61.275,10349843.66,10857360.59,60888352.82,18910493.83,18.3
24508,61.275,10351127.23,10858684.47,60888983.22,18911265.43,18.3
24509,61.275,10351898.21,10859576.93,60889613.62,18912037.04,18.3
24510,61.275,10352263.86,10860055.98,60890244.03,18912808.64,18.3
24511,61.275,10353246.13,10861108.45,60890874.43,18913580.25,18.3
24512,61.275,10354387.81,10862256.4,60891504.83,18914351.85,18.3
24513,61.275,10355134.57,10863045.35,60892135.23,18915123.46,18.3
24514,61.275,10355608.83,10863569.42,60892765.63,18915895.06,18.3
24515,61.275,10356783.54,10864804.85,60893396.03,18916666.67,18.3
24516,61.275,10357992.86,10866064.78,60894026.43,18917438.27,18.3
24517,61.275,10358392.78,10866473.68,60894656.83,18918209.88,18.3
24518,61.275,10359000.16,10867114.79,60895287.24,18918981.48,18.3
24519,61.275,10360238.72,10868367.36,60895917.64,18919753.09,18.3
24520,61.275,10360931.96,10869098.41,60896548.04,18920524.69,18.3
24521,61.275,10361335.82,10869528.46,60897178.44,18921296.3,18.3
24522,61.275,10362377.49,10870594.89,60897808.84,18922067.9,18.3
24523,61.275,10363469.41,10871759.4,60898439.24,18922839.51,18.3
24524,61.275,10364072.64,10872390.58,60899069.64,18923611.11,18.3
24525,61.275,10364559.77,10872878.06,60899700.04,18924382.72,18.3
24526,61.275,10365636.63,10873990.26,60900330.45,18925154.32,18.3
24527,61.275,10366813.74,10875216.51,60900960.85,18925925.93,18.3
24528,61.275,10367472.37,10875886.58,60901591.25,18926697.53,18.3
24529,61.275,10368099.53,10876520.92,60902221.65,18927469.14,18.3
24530,61.275,10369427.54,10877869.55,60902852.05,18928240.74,18.3
24531,61.275,10370249.23,10878705.28,60903482.45,18929012.35,18.3
24532,61.275,10370689.13,10879232.94,60904112.85,18929783.95,18.3
24533,61.275,10371708.66,10880289.71,60904743.25,18930555.56,18.3
24534,61.275,10372871.67,10881463.34,60905373.66,18931327.16,18.3
24535,61.275,10373614.95,10882234.47,60906004.06,18932098.77,18.3
24536,61.275,10374133.2,10882791.53,60906634.46,18932870.37,18.3
24537,61.275,10375346.27,10884032.12,60907264.86,18933641.98,18.3
24538,61.275,10376507.15,10885217.05,60907895.26,18934413.58,18.3
24539,61.275,10376827.02,10885541.31,60908525.66,18935185.19,18.3
24540,61.275,10377688.09,10886451.91,60909156.06,18935956.79,18.3
24541,61.275,10378798.98,10887636.67,60909786.46,18936728.4,18.3
24542,61.275,10379408.06,10888308.16,60910416.87,18937500,18.3
24543,61.275,10379870.34,10888772.16,60911047.27,18938271.61,18.3
24544,61.275,10381011.15,10889917.85,60911677.67,18939043.21,18.3
24545,61.275,10382087.1,10891093.44,60912308.07,18939814.82,18.3
24546,61.275,10382591.66,10891690.44,60912938.47,18940586.42,18.3
24547,61.275,10383085.62,10892197.14,60913568.87,18941358.03,18.3
24548,61.275,10384153.83,10893340.83,60914199.27,18942129.63,18.3
24549,61.275,10385186.48,10894504.68,60914829.67,18942901.24,18.3
24550,61.275,10385525.96,10894901.39,60915460.08,18943672.84,18.3
24551,61.275,10386268.65,10895659.55,60916090.48,18944444.44,18.3
24552,61.275,10387524.49,10896949.56,60916720.88,18945216.05,18.3
24553,61.275,10388338.61,10897769.3,60917351.28,18945987.65,18.3
24554,61.275,10388755.29,10898243.74,60917981.68,18946759.26,18.3
24555,61.275,10389778.08,10899366.86,60918612.08,18947530.86,18.3
24556,61.275,10390964.28,10900557.52,60919242.48,18948302.47,18.3
24557,61.275,10391698.78,10901316.56,60919872.88,18949074.07,18.3
24558,61.275,10392253.29,10901878.34,60920503.29,18949845.68,18.3
24559,61.275,10393498.24,10903139.19,60921133.69,18950617.28,18.3
24560,61.275,10394585.49,10904246.36,60921764.09,18951388.89,18.3
24561,61.275,10394892.31,10904568.27,60922394.49,18952160.49,18.3
24562,61.275,10395795.18,10905589.99,60923024.89,18952932.1,18.3
24563,61.275,10396932.7,10906754.91,60923655.29,18953703.7,18.3
24564,61.275,10397548.12,10907403.53,60924285.69,18954475.31,18.3
24565,61.275,10397984.34,10907934.25,60924916.09,18955246.91,18.3
24566,61.275,10399054.8,10909093.22,60925546.5,18956018.52,18.3
24567,61.275,10400085.41,10910203.95,60926176.9,18956790.12,18.3
24568,61.275,10400583.41,10910773.25,60926807.3,18957561.73,18.3
24569,61.275,10401063.83,10911278.27,60927437.7,18958333.33,18.3
24570,61.275,10402188.58,10912416.65,60928068.1,18959104.94,18.3
24571,61.275,10403101.44,10913475.45,60928698.5,18959876.54,18.3
24572,61.275,10403438.9,10913876.73,60929328.9,18960648.15,18.3
24573,61.275,10404289.84,10914835.04,60929959.3,18961419.75,18.3
24574,61.275,10405541.15,10916125.34,60930589.71,18962191.36,18.3
24575,61.275,10406290.83,10916887.53,60931220.11,18962962.96,18.3
24576,61.275,10406673.7,10917414.35,60931850.51,18963734.57,18.3
24577,61.275,10407669.75,10918487.24,60932480.91,18964506.17,18.3
24578,61.275,10408828.82,10919692.52,60933111.31,18965277.78,18.3
24579,61.275,10409524.58,10920398.13,60933741.71,18966049.38,18.3
24580,61.275,10410074.02,10920975.44,60934372.11,18966820.99,18.3
24581,61.275,10411322.67,10922254.8,60935002.51,18967592.59,18.3
24582,61.275,10412267.96,10923282.91,60935632.91,18968364.2,18.3
24583,61.275,10412687.35,10923719.16,60936263.32,18969135.8,18.3
24584,61.275,10413762.89,10924834.38,60936893.72,18969907.41,18.3
24585,61.275,10414975.15,10926070.24,60937524.12,18970679.01,18.3
24586,61.275,10415599.94,10926713.79,60938154.52,18971450.62,18.3
24587,61.275,10416132.84,10927255.43,60938784.92,18972222.22,18.3
24588,61.275,10417286.79,10928451.35,60939415.32,18972993.83,18.3
24589,61.275,10418329.46,10929602.73,60940045.72,18973765.43,18.3
24590,61.275,10418863.63,10930169.52,60940676.12,18974537.04,18.3
24591,61.275,10419371.03,10930684,60941306.53,18975308.64,18.3
24592,61.275,10420599.53,10931942.36,60941936.93,18976080.25,18.3
24593,61.275,10421416.9,10932806.68,60942567.33,18976851.85,18.3
24594,61.275,10421826.87,10933244.4,60943197.73,18977623.46,18.3
24595,61.275,10422715.74,10934213.6,60943828.13,18978395.06,18.3
24596,61.275,10423979.02,10935495.03,60944458.53,18979166.67,18.3
24597,61.275,10424708.07,10936238.03,60945088.93,18979938.27,18.3
24598,61.275,10425191.96,10936765.95,60945719.33,18980709.88,18.3
24599,61.275,10426300.79,10937897.84,60946349.74,18981481.48,18.3
24600,61.275,10427421.32,10939070.54,60946980.14,18982253.09,18.3
24601,61.275,10428035.1,10939688.84,60947610.54,18983024.69,18.3
24602,61.275,10428596.07,10940275.19,60948240.94,18983796.3,18.3
24603,61.275,10429842.07,10941558.74,60948871.34,18984567.9,18.3
24604,61.275,10430757.06,10942510.37,60949501.74,18985339.51,18.3
24605,61.275,10431156.41,10942914.15,60950132.14,18986111.11,18.3
24606,61.275,10432334.06,10944102.24,60950762.54,18986882.72,18.3
24607,61.275,10433489.65,10945303.81,60951392.95,18987654.32,18.3
24608,61.275,10433911.9,10945910.02,60952023.35,18988425.93,18.3
24609,61.275,10434466.17,10946469.01,60952653.75,18989197.53,18.3
24610,61.275,10435620.02,10947657.82,60953284.15,18989969.14,18.3
24611,61.275,10436568.08,10948779.26,60953914.55,18990740.74,18.3
24612,61.275,10436926.21,10949179.56,60954544.95,18991512.35,18.3
24613,61.275,10437557.5,10949821.41,60955175.35,18992283.95,18.3
24614,61.275,10438830.72,10951113.65,60955805.75,18993055.56,18.3
24615,61.275,10439583.69,10951917.92,60956436.16,18993827.16,18.3
24616,61.275,10440059.84,10952406.21,60957066.56,18994598.77,18.3
24617,61.275,10441088.01,10953455.1,60957696.96,18995370.37,18.3
24618,61.275,10442281.2,10954666.74,60958327.36,18996141.98,18.3
24619,61.275,10443017.91,10955409.47,60958957.76,18996913.58,18.3
24620,61.275,10443537.88,10955934.26,60959588.16,18997685.19,18.3
24621,61.275,10444574.84,10957016.54,60960218.56,18998456.79,18.3
24622,61.275,10445623.1,10958081.98,60960848.96,18999228.4,18.3
24623,61.275,10446225.88,10958708.12,60961479.37,19000000,18.3
24624,61.275,10446724.9,10959388.09,60962109.77,19000771.61,18.3
24625,61.275,10448033.65,10960716.17,60962740.17,19001543.21,18.3
24626,61.275,10448829.36,10961545.59,60963370.57,19002314.82,18.3
24627,61.275,10449205,10962016.34,60964000.97,19003086.42,18.3
24628,61.275,10450386.01,10963217.69,60964631.37,19003858.03,18.3
24629,61.275,10451500.67,10964407.44,60965261.77,19004629.63,18.3
24630,61.275,10452034.75,10965051.91,60965892.17,19005401.24,18.3
24631,61.275,10452555.9,10965621.51,60966522.58,19006172.84,18.3
24632,61.275,10453717.97,10966801.87,60967152.98,19006944.44,18.3
24633,61.275,10454709.71,10967954.91,60967783.38,19007716.05,18.3
24634,61.275,10455000.72,10968267.2,60968413.78,19008487.65,18.3
24635,61.275,10455835.18,10969199.77,60969044.18,19009259.26,18.3
24636,61.275,10457015.4,10970418.61,60969674.58,19010030.86,18.3
24637,61.275,10457662.83,10971128.51,60970304.98,19010802.47,18.3
24638,61.275,10458060.06,10971570.04,60970935.38,19011574.07,18.3
24639,61.275,10459061.35,10972679.27,60971565.79,19012345.68,18.3
24640,61.275,10460182.14,10973861.5,60972196.19,19013117.28,18.3
24641,61.275,10460895.32,10974588.99,60972826.59,19013888.89,18.3
24642,61.275,10461395.32,10975134.43,60973456.99,19014660.49,18.3
24643,61.275,10462508.33,10976279.7,60974087.39,19015432.1,18.3
24644,61.275,10463468.74,10977279.39,60974717.79,19016203.7,18.3
24645,61.275,10463932.11,10977749.94,60975348.19,19016975.31,18.3
24646,61.275,10464673.94,10978518.98,60975978.59,19017746.91,18.3
24647,61.275,10465949.98,10979836.18,60976609,19018518.52,18.3
24648,61.275,10466727,10980647.15,60977239.4,19019290.12,18.3
24649,61.275,10467149.24,10981113.04,60977869.8,19020061.73,18.3
24650,61.275,10468392.41,10982385.09,60978500.2,19020833.33,18.3
24651,61.275,10469572.02,10983592.7,60979130.6,19021604.94,18.3
24652,61.275,10470112.61,10984241.41,60979761,19022376.54,18.3
24653,61.275,10470665.19,10984802.51,60980391.4,19023148.15,18.3
24654,61.275,10471816.61,10985983.12,60981021.8,19023919.75,18.3
24655,61.275,10472798.16,10987048.55,60981652.21,19024691.36,18.3
24656,61.275,10473119.61,10987402.33,60982282.61,19025462.96,18.3
24657,61.275,10474116.87,10988419.52,60982913.01,19026234.57,18.3
24658,61.275,10475342.44,10989649.66,60983543.41,19027006.17,18.3
24659,61.275,10475988.08,10990314.6,60984173.81,19027777.78,18.3
24660,61.275,10476474.13,10990816.1,60984804.21,19028549.38,18.3
24661,61.275,10477580.72,10991938.97,60985434.61,19029320.99,18.3
24662,61.275,10478610.26,10993118.43,60986065.01,19030092.59,18.3
24663,61.275,10479233.7,10993757.7,60986695.41,19030864.2,18.3
24664,61.275,10479748.31,10994292.18,60987325.82,19031635.8,18.3
24665,61.275,10480843.66,10995412.77,60987956.22,19032407.41,18.3
24666,61.275,10481744.38,10996326.96,60988586.62,19033179.01,18.3
24667,61.275,10482192.27,10996800.41,60989217.02,19033950.62,18.3
24668,61.275,10483049.74,10997680.43,60989847.42,19034722.22,18.3
24669,61.275,10484255.66,10998959.37,60990477.82,19035493.83,18.3
24670,61.275,10484790.03,10999747.71,60991108.22,19036265.43,18.3
24671,61.275,10485280.7,11000240.78,60991738.62,19037037.04,18.3
24672,61.275,10486564.35,11001547.08,60992369.03,19037808.64,18.3
24673,61.275,10487657.97,11002731.09,60992999.43,19038580.25,18.3
24674,61.275,10488109.61,11003311.64,60993629.83,19039351.85,18.3
24675,61.275,10488671.41,11003891.1,60994260.23,19040123.46,18.3
24676,61.275,10489837.74,11005085.61,60994890.63,19040895.06,18.3
24677,61.275,10490810.21,11006105.5,60995521.03,19041666.67,18.3
24678,61.275,10491248.69,11006559.79,60996151.43,19042438.27,18.3
24679,61.275,10492320,11007641.33,60996781.83,19043209.88,18.3
24680,61.275,10493597.32,11008945.48,60997412.24,19043981.48,18.3
24681,61.275,10494224.58,11009590.05,60998042.64,19044753.09,18.3
24682,61.275,10494712.1,11010095.67,60998673.04,19045524.69,18.3
24683,61.275,10495779.71,11011241.8,60999303.44,19046296.3,18.3
24684,61.275,10496801.11,11012299.22,60999933.84,19047067.9,18.3
24685,61.275,10497411.27,11012973.93,61000564.24,19047839.51,18.3
24686,61.275,10497921.89,11013545.88,61001194.64,19048611.11,18.3
24687,61.275,10498993.38,11014637.61,61001825.04,19049382.72,18.3
24688,61.275,10499808.87,11015491.61,61002455.45,19050154.32,18.3
24689,61.275,10500230.67,11015973.03,61003085.85,19050925.93,18.3
24690,61.275,10501080.58,11016849.76,61003716.25,19051697.53,18.3
24691,61.275,10502273.63,11018125.66,61004346.65,19052469.14,18.3
24692,61.275,10503001.21,11018889.44,61004977.05,19053240.74,18.3
24693,61.275,10503457.85,11019435.75,61005607.45,19054012.35,18.3
24694,61.275,10504733.84,11020736.86,61006237.85,19054783.95,18.3
24695,61.275,10505734.98,11021882.54,61006868.25,19055555.56,18.3
24696,61.275,10506124.49,11022373.77,61007498.66,19056327.16,18.3
24697,61.275,10506925.46,11023201.05,61008129.06,19057098.77,18.3
24698,61.275,10508071.08,11024372.03,61008759.46,19057870.37,18.3
24699,61.275,10508882.35,11025331.83,61009389.86,19058641.98,18.3
24700,61.275,10509254.45,11025764.64,61010020.26,19059413.58,18.3
24701,61.275,10510276.26,11026899.84,61010650.66,19060185.19,18.3
24702,61.275,10511527.86,11028255.61,61011281.06,19060956.79,18.3
24703,61.275,10512094.25,11028852.72,61011911.46,19061728.4,18.3
24704,61.275,10512604.3,11029382.08,61012541.87,19062500,18.3
24705,61.275,10513800.8,11030636.1,61013172.27,19063271.61,18.3
24706,61.275,10514797.49,11031680.56,61013802.67,19064043.21,18.3
24707,61.275,10515252.41,11032144.62,61014433.07,19064814.82,18.3
24708,61.275,10515867.8,11032779.16,61015063.47,19065586.42,18.3
24709,61.275,10516848.54,11033782.61,61015693.87,19066358.03,18.3
24710,61.275,10517644.94,11034601.61,61016324.27,19067129.63,18.3
24711,61.275,10518080.72,11035111.73,61016954.67,19067901.24,18.3
24712,61.275,10519031.14,11036072.33,61017585.08,19068672.84,18.3
24713,61.275,10520292.3,11037371.01,61018215.48,19069444.44,18.3
24714,61.275,10521024.98,11038130.75,61018845.88,19070216.05,18.3
24715,61.275,10521571.18,11038679.01,61019476.28,19070987.65,18.3
24716,61.275,10522884.09,11040005.11,61020106.68,19071759.26,18.3
24717,61.275,10523871.95,11041005.97,61020737.08,19072530.86,18.3
24718,61.275,10524337.14,11041493.71,61021367.48,19073302.47,18.3
24719,61.275,10525307.45,11042476.88,61021997.88,19074074.07,18.3
24720,61.275,10526469.21,11043641.68,61022628.29,19074845.68,18.3
24721,61.275,10527293.84,11044485.24,61023258.69,19075617.28,18.3
24722,61.275,10527790.5,11045010.21,61023889.09,19076388.89,18.3
24723,61.275,10528931.78,11046161.7,61024519.49,19077160.49,18.3
24724,61.275,10530231.8,11047517.71,61025149.89,19077932.1,18.3
24725,61.275,10530735.84,11048030.55,61025780.29,19078703.7,18.3
24726,61.275,10531228.14,11048556.45,61026410.69,19079475.31,18.3
24727,61.275,10532359.13,11049810.55,61027041.09,19080246.91,18.3
24728,61.275,10533274.16,11050772.59,61027671.5,19081018.52,18.3
24729,61.275,10533589.17,11051087.92,61028301.9,19081790.12,18.3
24730,61.275,10534561.96,11052122.08,61028932.3,19082561.73,18.3
24731,61.275,10535467.95,11053103.67,61029562.7,19083333.33,18.3
24732,61.275,10536013.9,11053897.8,61030193.1,19084104.94,18.3
24733,61.275,10536429.74,11054327.57,61030823.5,19084876.54,18.3
24734,61.275,10537410.42,11055320.77,61031453.9,19085648.15,18.3
24735,61.275,10538666.16,11056637.02,61032084.3,19086419.75,18.3
24736,61.275,10539313.35,11057344.46,61032714.71,19087191.36,18.3
24737,61.275,10539874.31,11057916.02,61033345.11,19087962.96,18.3
24738,61.275,10541165.6,11059282.25,61033975.51,19088734.57,18.3
24739,61.2,10542071.58,11060222.53,61034605.14,19089506.17,18.4
24740,61.2,10542556.85,11060726.52,61035234.77,19090277.78,18.4
24741,61.2,10543596.07,11061786.24,61035864.4,19091049.38,18.4
24742,61.2,10544759.96,11062953.68,61036494.03,19091820.99,18.4
24743,61.2,10545581.55,11063790.24,61037123.66,19092592.59,18.4
24744,61.2,10546069.04,11064303.85,61037753.29,19093364.2,18.4
24745,61.2,10547172.24,11065494.77,61038382.91,19094135.8,18.4
24746,61.2,10548496.03,11066830.69,61039012.54,19094907.41,18.4
24747,61.2,10548973.2,11067326.45,61039642.17,19095679.01,18.4
24748,61.2,10549488.48,11067848.9,61040271.8,19096450.62,18.4
24749,61.2,10550631.09,11069100.39,61040901.43,19097222.22,18.4
24750,61.2,10551368.76,11069885.71,61041531.06,19097993.83,18.4
24751,61.2,10551691.27,11070223.84,61042160.69,19098765.43,18.4
24752,61.2,10552755.84,11071323.1,61042790.32,19099537.04,18.4
24753,61.2,10553720.92,11072321.38,61043419.95,19100308.64,18.4
24754,61.2,10554415.96,11073046.02,61044049.58,19101080.25,18.4
24755,61.2,10554773.37,11073517.38,61044679.21,19101851.85,18.4
24756,61.2,10555741.77,11074518.81,61045308.84,19102623.46,18.4
24757,61.2,10556971.11,11075839.15,61045938.47,19103395.06,18.4
24758,61.2,10557602.47,11076511.44,61046568.1,19104166.67,18.4
24759,61.2,10558154.09,11077086.1,61047197.73,19104938.27,18.4
24760,61.2,10559494.95,11078436.73,61047827.36,19105709.88,18.4
24761,61.2,10560358.2,11079351.4,61048456.99,19106481.48,18.4
24762,61.2,10560718.83,11079834.83,61049086.62,19107253.09,18.4
24763,61.2,10561792.86,11081045.75,61049716.25,19108024.69,18.4
24764,61.2,10562928.03,11082193.56,61050345.88,19108796.3,18.4
24765,61.2,10563673.1,11082991.27,61050975.51,19109567.9,18.4
24766,61.2,10564087.24,11083508.86,61051605.14,19110339.51,18.4
24767,61.2,10565248.89,11084715.8,61052234.77,19111111.11,18.4
24768,61.2,10566522.58,11086041.23,61052864.4,19111882.72,18.4
24769,61.2,10566955.39,11086483.69,61053494.03,19112654.32,18.4
24770,61.2,10567472.18,11087012.34,61054123.66,19113425.93,18.4
24771,61.2,10568710.64,11088292.74,61054753.29,19114197.53,18.4
24772,61.2,10569355.18,11089046.59,61055382.91,19114969.14,18.4
24773,61.2,10569800.49,11089510.36,61056012.54,19115740.74,18.4
