# t(s), cv(%), R($), iR($), C($), iC($), d
12825.000,74.925,28.540,28.540,770.833,771.605,0.000
12826.000,74.925,7.365,7.365,770.833,771.605,0.000
12827.000,74.925,18.320,18.320,770.833,771.605,0.000
12828.000,74.925,33.375,33.375,770.833,771.605,0.000
12829.000,74.925,14.567,14.567,770.833,771.605,0.000
12830.000,74.925,10.763,10.763,770.833,771.605,0.000
12831.000,74.925,28.980,28.980,770.833,771.605,0.000
12832.000,74.925,49.369,49.369,770.833,771.605,0.000
12833.000,74.925,15.662,15.662,770.833,771.605,0.000
12834.000,74.925,14.776,14.776,770.833,771.605,0.000
12835.000,74.925,34.035,34.035,770.833,771.605,0.000
12836.000,74.925,29.273,29.273,770.833,771.605,0.000
12837.000,74.925,9.734,9.734,770.833,771.605,0.000
12838.000,74.925,30.936,30.936,770.833,771.605,0.000
12839.000,74.925,28.949,32.771,770.833,771.605,0.000
12840.000,74.925,17.270,17.270,770.833,771.605,0.000
12841.000,74.925,10.871,10.873,770.833,771.605,0.000
12842.000,74.925,45.099,46.359,770.833,771.605,0.000
12843.000,74.925,27.945,28.490,770.833,771.605,0.000
12844.000,74.925,10.885,10.885,770.833,771.605,0.000
12845.000,74.925,22.865,22.866,770.833,771.605,0.000
12846.000,74.925,36.747,37.509,770.833,771.605,0.000
12847.000,74.925,137.270,137.686,770.833,771.605,0.000
12848.000,74.925,14.172,14.172,770.833,771.605,0.000
12849.000,74.925,23.827,23.827,770.833,771.605,0.000
12850.000,74.925,70.046,70.046,770.833,771.605,0.000
12851.000,74.925,19.271,19.271,770.833,771.605,0.000
12852.000,74.925,12.368,12.368,770.833,771.605,0.000
12853.000,74.925,18.241,18.241,770.833,771.605,0.000
12854.000,74.925,38.829,38.829,770.833,771.605,0.000
12855.000,74.925,12.061,12.067,770.833,771.605,0.000
12856.000,74.925,13.292,13.292,770.833,771.605,0.000
12857.000,74.925,60.552,60.552,770.833,771.605,0.000
12858.000,74.925,22.529,22.529,770.833,771.605,0.000
12859.000,74.925,9.743,9.743,770.833,771.605,0.000
12860.000,74.925,24.689,24.689,770.833,771.605,0.000
12861.000,74.925,41.663,41.663,770.833,771.605,0.000
12862.000,74.925,17.262,17.262,770.833,771.605,0.000
12863.000,74.925,12.477,12.477,770.833,771.605,0.000
12864.000,74.925,25.682,25.682,770.833,771.605,0.000
12865.000,74.925,30.407,30.407,770.833,771.605,0.000
12866.000,74.925,28.344,28.344,770.833,771.605,0.000
12867.000,74.925,17.589,17.589,770.833,771.605,0.000
12868.000,74.925,38.241,38.241,770.833,771.605,0.000
12869.000,74.925,36.989,36.989,770.833,771.605,0.000
12870.000,74.925,6.768,6.768,770.833,771.605,0.000
12871.000,74.925,20.010,20.010,770.833,771.605,0.000
12872.000,74.925,88.996,88.997,770.833,771.605,0.000
12873.000,74.925,12.185,12.196,770.833,771.605,0.000
12874.000,74.925,8.415,8.415,770.833,771.605,0.000
12875.000,74.925,36.538,36.538,770.833,771.605,0.000
12876.000,74.925,28.865,28.866,770.833,771.605,0.000
12877.000,74.925,6.391,6.394,770.833,771.605,0.000
12878.000,74.925,17.016,17.016,770.833,771.605,0.000
12879.000,74.925,42.071,42.071,770.833,771.605,0.000
12880.000,74.925,19.703,19.703,770.833,771.605,0.000
12881.000,74.925,11.490,11.490,770.833,771.605,0.000
12882.000,74.925,19.700,19.700,770.833,771.605,0.000
12883.000,74.925,30.769,30.769,770.833,771.605,0.000
12884.000,74.925,15.896,15.896,770.833,771.605,0.000
12885.000,74.925,11.622,11.622,770.833,771.605,0.000
12886.000,74.925,27.147,27.147,770.833,771.605,0.000
12887.000,74.925,30.404,30.404,770.833,771.605,0.000
12888.000,74.925,58.806,58.806,770.833,771.605,0.000
12889.000,74.925,17.986,17.986,770.833,771.605,0.000
12890.000,74.925,36.574,36.574,770.833,771.605,0.000
12891.000,74.925,24.916,24.916,770.833,771.605,0.000
12892.000,74.925,8.168,8.168,770.833,771.605,0.000
12893.000,74.925,43.983,43.983,770.833,771.605,0.000
12894.000,74.925,28.340,28.340,770.833,771.605,0.000
12895.000,74.925,10.814,10.814,770.833,771.605,0.000
12896.000,74.925,10.302,10.302,770.833,771.605,0.000
12897.000,74.925,24.334,24.334,770.833,771.605,0.000
12898.000,74.925,54.382,54.382,770.833,771.605,0.000
12899.000,74.925,10.517,10.517,770.833,771.605,0.000
12900.000,74.925,16.171,16.171,770.833,771.605,0.000
12901.000,74.925,33.051,33.051,770.833,771.605,0.000
12902.000,74.925,24.194,24.194,770.833,771.605,0.000
12903.000,74.925,16.465,16.465,770.833,771.605,0.000
12904.000,74.925,25.017,26.090,770.833,771.605,0.000
12905.000,74.925,40.894,41.203,770.833,771.605,0.000
12906.000,74.925,11.832,11.832,770.833,771.605,0.000
12907.000,74.925,20.720,20.720,770.833,771.605,0.000
12908.000,74.925,36.747,36.751,770.833,771.605,0.000
12909.000,74.925,32.770,34.369,770.833,771.605,0.000
12910.000,74.925,12.563,12.563,770.833,771.605,0.000
12911.000,74.925,16.445,16.446,770.833,771.605,0.000
12912.000,74.925,29.128,29.128,770.833,771.605,0.000
12913.000,74.925,32.829,32.829,770.833,771.605,0.000
12914.000,74.925,6.140,6.140,770.833,771.605,0.000
12915.000,74.925,17.759,17.759,770.833,771.605,0.000
12916.000,74.925,76.757,76.757,770.833,771.605,0.000
12917.000,74.925,19.167,19.179,770.833,771.605,0.000
12918.000,74.925,13.077,13.077,770.833,771.605,0.000
12919.000,74.925,26.764,26.764,770.833,771.605,0.000
12920.000,74.925,35.775,35.775,770.833,771.605,0.000
12921.000,74.925,7.027,7.027,770.833,771.605,0.000
12922.000,74.925,18.175,18.175,770.833,771.605,0.000
12923.000,74.925,39.858,39.858,770.833,771.605,0.000
12924.000,74.925,20.499,20.499,770.833,771.605,0.000
12925.000,74.925,9.149,9.149,770.833,771.605,0.000
12926.000,74.925,43.645,43.645,770.833,771.605,0.000
12927.000,74.925,32.798,32.798,770.833,771.605,0.000
12928.000,74.925,16.951,16.951,770.833,771.605,0.000
12929.000,74.925,12.779,12.779,770.833,771.605,0.000
12930.000,74.925,41.300,41.300,770.833,771.605,0.000
12931.000,74.925,28.149,28.149,770.833,771.605,0.000
12932.000,74.925,8.406,8.406,770.833,771.605,0.000
12933.000,74.925,18.697,18.697,770.833,771.605,0.000
12934.000,74.925,50.081,50.082,770.833,771.605,0.000
12935.000,74.925,17.515,17.520,770.833,771.605,0.000
12936.000,74.925,8.937,8.937,770.833,771.605,0.000
12937.000,74.925,36.498,36.498,770.833,771.605,0.000
12938.000,74.925,55.703,55.704,770.833,771.605,0.000
12939.000,74.925,7.067,7.072,770.833,771.605,0.000
12940.000,74.925,14.561,14.561,770.833,771.605,0.000
12941.000,74.925,65.040,65.040,770.833,771.605,0.000
12942.000,74.925,26.595,26.596,770.833,771.605,0.000
12943.000,74.925,12.167,12.167,770.833,771.605,0.000
12944.000,74.925,32.915,32.915,770.833,771.605,0.000
12945.000,74.925,36.728,36.728,770.833,771.605,0.000
12946.000,74.925,14.274,14.274,770.833,771.605,0.000
12947.000,74.925,21.619,21.619,770.833,771.605,0.000
12948.000,74.925,32.727,32.727,770.833,771.605,0.000
12949.000,74.925,33.623,33.623,770.833,771.605,0.000
12950.000,74.925,13.017,13.017,770.833,771.605,0.000
12951.000,74.925,13.604,13.604,770.833,771.605,0.000
12952.000,74.925,29.154,29.154,770.833,771.605,0.000
12953.000,74.925,24.048,24.048,770.833,771.605,0.000
12954.000,74.925,19.931,19.931,770.833,771.605,0.000
12955.000,74.925,20.295,20.295,770.833,771.605,0.000
12956.000,74.925,31.341,31.341,770.833,771.605,0.000
12957.000,74.925,59.330,59.330,770.833,771.605,0.000
12958.000,74.925,9.139,9.139,770.833,771.605,0.000
12959.000,74.925,32.430,32.430,770.833,771.605,0.000
12960.000,74.925,24.967,24.967,770.833,771.605,0.000
12961.000,74.925,14.084,14.094,770.833,771.605,0.000
12962.000,74.925,17.845,17.845,770.833,771.605,0.000
12963.000,74.925,36.013,36.013,770.833,771.605,0.000
12964.000,74.925,41.256,41.256,770.833,771.605,0.000
12965.000,74.925,13.102,13.107,770.833,771.605,0.000
12966.000,74.925,22.508,23.223,770.833,771.605,0.000
12967.000,74.925,58.225,58.536,770.833,771.605,0.000
12968.000,74.925,11.725,11.725,770.833,771.605,0.000
12969.000,74.925,13.732,13.733,770.833,771.605,0.000
12970.000,74.925,68.639,68.639,770.833,771.605,0.000
12971.000,74.925,25.977,25.999,770.833,771.605,0.000
12972.000,74.925,12.882,12.882,770.833,771.605,0.000
12973.000,74.925,12.539,12.539,770.833,771.605,0.000
12974.000,74.925,41.673,42.074,770.833,771.605,0.000
12975.000,74.925,27.912,27.912,770.833,771.605,0.000
12976.000,74.925,11.033,11.033,770.833,771.605,0.000
12977.000,74.925,40.644,40.644,770.833,771.605,0.000
12978.000,74.925,41.874,41.874,770.833,771.605,0.000
12979.000,74.925,20.868,20.868,770.833,771.605,0.000
12980.000,74.925,9.441,9.441,770.833,771.605,0.000
12981.000,74.925,20.331,20.331,770.833,771.605,0.000
12982.000,74.925,48.978,48.978,770.833,771.605,0.000
12983.000,74.925,10.403,10.403,770.833,771.605,0.000
12984.000,74.925,18.298,18.298,770.833,771.605,0.000
12985.000,74.925,46.103,46.103,770.833,771.605,0.000
12986.000,74.925,10.956,10.956,770.833,771.605,0.000
12987.000,74.925,5.800,5.800,770.833,771.605,0.000
12988.000,74.925,33.664,33.664,770.833,771.605,0.000
12989.000,74.925,43.731,43.731,770.833,771.605,0.000
12990.000,74.925,11.095,11.095,770.833,771.605,0.000
12991.000,74.925,7.719,7.719,770.833,771.605,0.000
12992.000,74.925,52.828,52.828,770.833,771.605,0.000
12993.000,74.925,28.040,28.040,770.833,771.605,0.000
12994.000,74.925,9.103,9.103,770.833,771.605,0.000
12995.000,74.925,33.310,33.310,770.833,771.605,0.000
12996.000,74.925,32.827,32.828,770.833,771.605,0.000
12997.000,74.925,19.431,19.434,770.833,771.605,0.000
12998.000,74.925,9.668,9.668,770.833,771.605,0.000
12999.000,74.925,26.488,26.488,770.833,771.605,0.000
13000.000,74.925,38.690,38.691,770.833,771.605,0.000
13001.000,74.925,18.008,18.031,770.833,771.605,0.000
13002.000,74.925,10.506,10.506,770.833,771.605,0.000
13003.000,74.925,42.830,42.830,770.833,771.605,0.000
13004.000,74.925,49.571,49.572,770.833,771.605,0.000
13005.000,74.925,7.139,7.139,770.833,771.605,0.000
13006.000,74.925,23.759,23.759,770.833,771.605,0.000
13007.000,74.925,56.941,56.941,770.833,771.605,0.000
13008.000,74.925,42.766,42.766,770.833,771.605,0.000
13009.000,74.925,8.371,8.371,770.833,771.605,0.000
13010.000,74.925,29.699,29.699,770.833,771.605,0.000
13011.000,74.925,72.148,72.148,770.833,771.605,0.000
13012.000,74.925,18.403,18.403,770.833,771.605,0.000
13013.000,74.925,27.786,27.786,770.833,771.605,0.000
13014.000,74.925,30.490,30.490,770.833,771.605,0.000
13015.000,74.925,26.204,26.204,770.833,771.605,0.000
13016.000,74.925,6.969,6.969,770.833,771.605,0.000
13017.000,74.925,37.775,37.775,770.833,771.605,0.000
13018.000,74.925,34.424,34.424,770.833,771.605,0.000
13019.000,74.925,20.548,20.548,770.833,771.605,0.000
13020.000,74.925,14.707,14.707,770.833,771.605,0.000
13021.000,74.925,45.550,45.550,770.833,771.605,0.000
13022.000,74.925,27.885,27.885,770.833,771.605,0.000
13023.000,74.925,11.496,11.496,770.833,771.605,0.000
13024.000,74.925,16.230,16.230,770.833,771.605,0.000
13025.000,74.925,32.848,32.848,770.833,771.605,0.000
13026.000,74.925,31.839,31.839,770.833,771.605,0.000
13027.000,74.925,6.562,6.563,770.833,771.605,0.000
13028.000,74.925,21.880,21.880,770.833,771.605,0.000
13029.000,74.925,53.130,53.479,770.833,771.605,0.000
13030.000,74.925,14.353,14.353,770.833,771.605,0.000
13031.000,74.925,11.969,11.970,770.833,771.605,0.000
13032.000,74.925,20.681,20.681,770.833,771.605,0.000
13033.000,74.925,32.878,32.878,770.833,771.605,0.000
13034.000,74.925,17.626,17.626,770.833,771.605,0.000
13035.000,74.925,11.451,11.451,770.833,771.605,0.000
13036.000,74.925,123.204,123.204,770.833,771.605,0.000
13037.000,74.925,23.733,23.733,770.833,771.605,0.000
13038.000,74.925,13.155,13.155,770.833,771.605,0.000
13039.000,74.925,20.649,20.649,770.833,771.605,0.000
13040.000,74.925,49.213,49.213,770.833,771.605,0.000
13041.000,74.925,15.474,15.474,770.833,771.605,0.000
13042.000,74.925,9.563,9.563,770.833,771.605,0.000
13043.000,74.925,30.320,30.320,770.833,771.605,0.000
13044.000,74.925,29.740,29.740,770.833,771.605,0.000
13045.000,74.925,11.892,11.892,770.833,771.605,0.000
13046.000,74.925,10.856,10.856,770.833,771.605,0.000
13047.000,74.925,34.840,34.840,770.833,771.605,0.000
13048.000,74.925,53.350,53.350,770.833,771.605,0.000
13049.000,74.925,7.704,7.704,770.833,771.605,0.000
13050.000,74.925,17.650,17.650,770.833,771.605,0.000
13051.000,74.925,38.531,38.531,770.833,771.605,0.000
13052.000,74.925,13.022,13.022,770.833,771.605,0.000
13053.000,74.925,10.003,10.003,770.833,771.605,0.000
13054.000,74.925,37.635,37.635,770.833,771.605,0.000
13055.000,74.925,26.467,26.467,770.833,771.605,0.000
13056.000,74.925,8.119,8.119,770.833,771.605,0.000
13057.000,74.925,15.624,15.624,770.833,771.605,0.000
13058.000,74.925,61.304,61.305,770.833,771.605,0.000
13059.000,74.925,29.422,29.425,770.833,771.605,0.000
13060.000,74.925,9.880,9.880,770.833,771.605,0.000
13061.000,74.925,31.688,31.688,770.833,771.605,0.000
13062.000,74.925,31.653,31.654,770.833,771.605,0.000
13063.000,74.925,18.657,18.667,770.833,771.605,0.000
13064.000,74.925,18.025,18.025,770.833,771.605,0.000
13065.000,74.925,33.665,33.665,770.833,771.605,0.000
13066.000,74.925,23.634,23.635,770.833,771.605,0.000
13067.000,74.925,11.293,11.293,770.833,771.605,0.000
13068.000,74.925,14.011,14.011,770.833,771.605,0.000
13069.000,74.925,35.422,35.422,770.833,771.605,0.000
13070.000,74.925,19.559,19.559,770.833,771.605,0.000
13071.000,74.925,11.610,11.610,770.833,771.605,0.000
13072.000,74.925,26.842,26.842,770.833,771.605,0.000
13073.000,74.925,30.826,30.826,770.833,771.605,0.000
13074.000,74.925,39.327,39.327,770.833,771.605,0.000
13075.000,74.925,16.067,16.067,770.833,771.605,0.000
13076.000,74.925,21.560,21.560,770.833,771.605,0.000
13077.000,74.925,107.040,107.040,770.833,771.605,0.000
13078.000,74.925,8.515,8.515,770.833,771.605,0.000
13079.000,74.925,31.946,31.946,770.833,771.605,0.000
13080.000,74.925,32.020,32.020,770.833,771.605,0.000
13081.000,74.925,22.467,22.467,770.833,771.605,0.000
13082.000,74.925,12.568,12.568,770.833,771.605,0.000
13083.000,74.925,35.331,35.331,770.833,771.605,0.000
13084.000,74.925,35.892,35.892,770.833,771.605,0.000
13085.000,74.925,10.229,10.229,770.833,771.605,0.000
13086.000,74.925,17.566,17.566,770.833,771.605,0.000
13087.000,74.925,32.448,32.448,770.833,771.605,0.000
13088.000,74.925,29.051,29.051,770.833,771.605,0.000
13089.000,74.925,8.401,8.401,770.833,771.605,0.000
13090.000,74.925,19.791,19.791,770.833,771.605,0.000
13091.000,74.925,31.623,31.623,770.833,771.605,0.000
13092.000,74.925,25.579,25.579,770.833,771.605,0.000
13093.000,74.925,6.690,6.692,770.833,771.605,0.000
13094.000,74.925,23.468,23.468,770.833,771.605,0.000
13095.000,74.925,26.112,26.112,770.833,771.605,0.000
13096.000,74.925,13.255,13.255,770.833,771.605,0.000
13097.000,74.925,11.909,11.910,770.833,771.605,0.000
13098.000,74.925,29.936,29.936,770.833,771.605,0.000
13099.000,74.925,34.812,34.812,770.833,771.605,0.000
13100.000,74.925,14.128,14.128,770.833,771.605,0.000
13101.000,74.925,15.581,15.581,770.833,771.605,0.000
13102.000,74.925,80.472,80.472,770.833,771.605,0.000
13103.000,74.925,15.732,15.732,770.833,771.605,0.000
13104.000,74.925,9.117,9.117,770.833,771.605,0.000
13105.000,74.925,29.814,29.814,770.833,771.605,0.000
13106.000,74.925,34.527,34.527,770.833,771.605,0.000
13107.000,74.925,10.727,10.739,770.833,771.605,0.000
13108.000,74.925,12.003,12.003,770.833,771.605,0.000
13109.000,74.925,28.555,28.555,770.833,771.605,0.000
13110.000,74.925,30.015,30.015,770.833,771.605,0.000
13111.000,74.925,5.221,5.221,770.833,771.605,0.000
13112.000,74.925,40.865,40.865,770.833,771.605,0.000
13113.000,74.925,36.675,36.675,770.833,771.605,0.000
13114.000,74.925,24.102,24.102,770.833,771.605,0.000
13115.000,74.925,8.087,8.087,770.833,771.605,0.000
13116.000,74.925,27.117,27.117,770.833,771.605,0.000
13117.000,74.925,53.446,53.446,770.833,771.605,0.000
13118.000,74.925,9.239,9.239,770.833,771.605,0.000
13119.000,74.925,10.571,10.571,770.833,771.605,0.000
13120.000,74.925,45.803,45.803,770.833,771.605,0.000
13121.000,74.925,28.180,28.180,770.833,771.605,0.000
13122.000,74.925,9.222,9.222,770.833,771.605,0.000
13123.000,74.925,40.090,40.090,770.833,771.605,0.000
13124.000,74.925,50.288,50.289,770.833,771.605,0.000
13125.000,74.925,14.076,14.086,770.833,771.605,0.000
13126.000,74.925,8.175,8.175,770.833,771.605,0.000
13127.000,74.925,30.558,30.558,770.833,771.605,0.000
13128.000,74.925,30.564,30.565,770.833,771.605,0.000
13129.000,74.925,10.845,10.848,770.833,771.605,0.000
13130.000,74.925,21.329,21.329,770.833,771.605,0.000
13131.000,74.925,38.498,38.498,770.833,771.605,0.000
13132.000,74.925,24.595,24.595,770.833,771.605,0.000
13133.000,74.925,10.393,10.393,770.833,771.605,0.000
13134.000,74.925,27.381,27.381,770.833,771.605,0.000
13135.000,74.925,25.227,25.227,770.833,771.605,0.000
13136.000,74.925,16.070,16.070,770.833,771.605,0.000
13137.000,74.925,16.223,16.223,770.833,771.605,0.000
13138.000,74.925,28.379,28.379,770.833,771.605,0.000
13139.000,74.925,28.504,28.504,770.833,771.605,0.000
13140.000,74.925,8.613,8.613,770.833,771.605,0.000
13141.000,74.925,21.251,21.251,770.833,771.605,0.000
13142.000,74.925,34.246,34.246,770.833,771.605,0.000
13143.000,74.925,20.019,20.019,770.833,771.605,0.000
13144.000,74.925,8.057,8.057,770.833,771.605,0.000
13145.000,74.925,18.067,18.067,770.833,771.605,0.000
13146.000,74.925,75.937,75.937,770.833,771.605,0.000
13147.000,74.925,11.756,11.756,770.833,771.605,0.000
13148.000,74.925,14.342,14.342,770.833,771.605,0.000
13149.000,74.925,21.704,21.704,770.833,771.605,0.000
13150.000,74.925,43.228,43.228,770.833,771.605,0.000
13151.000,74.925,6.541,6.542,770.833,771.605,0.000
13152.000,74.925,21.799,21.799,770.833,771.605,0.000
13153.000,74.925,52.675,52.675,770.833,771.605,0.000
13154.000,74.925,23.553,23.553,770.833,771.605,0.000
13155.000,74.925,12.444,12.444,770.833,771.605,0.000
13156.000,74.925,48.892,48.892,770.833,771.605,0.000
13157.000,74.925,36.585,36.585,770.833,771.605,0.000
13158.000,74.925,36.662,36.662,770.833,771.605,0.000
13159.000,74.925,13.096,13.096,770.833,771.605,0.000
13160.000,74.925,33.669,33.669,770.833,771.605,0.000
13161.000,74.925,27.758,27.758,770.833,771.605,0.000
13162.000,74.925,11.496,11.496,770.833,771.605,0.000
13163.000,74.925,15.958,15.958,770.833,771.605,0.000
13164.000,74.925,45.381,45.381,770.833,771.605,0.000
13165.000,74.925,15.226,15.226,770.833,771.605,0.000
13166.000,74.925,17.842,17.842,770.833,771.605,0.000
13167.000,74.925,27.646,27.646,770.833,771.605,0.000
13168.000,74.925,32.410,32.410,770.833,771.605,0.000
13169.000,74.925,9.575,9.575,770.833,771.605,0.000
13170.000,74.925,10.422,10.422,770.833,771.605,0.000
13171.000,74.925,32.667,32.667,770.833,771.605,0.000
13172.000,74.925,29.066,29.066,770.833,771.605,0.000
13173.000,74.925,13.380,13.380,770.833,771.605,0.000
13174.000,74.925,34.057,34.057,770.833,771.605,0.000
13175.000,74.925,40.947,40.947,770.833,771.605,0.000
13176.000,74.925,10.969,10.969,770.833,771.605,0.000
13177.000,74.925,19.407,19.407,770.833,771.605,0.000
13178.000,74.925,23.381,23.381,770.833,771.605,0.000
13179.000,74.925,32.700,32.700,770.833,771.605,0.000
13180.000,74.925,14.442,14.442,770.833,771.605,0.000
13181.000,74.925,12.774,12.774,770.833,771.605,0.000
13182.000,74.925,38.807,38.807,770.833,771.605,0.000
13183.000,74.925,32.666,32.666,770.833,771.605,0.000
13184.000,74.925,10.798,10.798,770.833,771.605,0.000
13185.000,74.925,22.121,22.121,770.833,771.605,0.000
13186.000,74.925,30.592,30.593,770.833,771.605,0.000
13187.000,74.925,63.869,63.908,770.833,771.605,0.000
13188.000,74.925,8.771,8.771,770.833,771.605,0.000
13189.000,74.925,32.914,32.914,770.833,771.605,0.000
13190.000,74.925,43.355,43.357,770.833,771.605,0.000
13191.000,74.925,8.738,8.774,770.833,771.605,0.000
13192.000,74.925,11.730,11.730,770.833,771.605,0.000
13193.000,74.925,29.819,29.819,770.833,771.605,0.000
13194.000,74.925,47.441,47.441,770.833,771.605,0.000
13195.000,74.925,6.046,6.046,770.833,771.605,0.000
13196.000,74.925,20.698,20.698,770.833,771.605,0.000
13197.000,74.925,57.321,57.321,770.833,771.605,0.000
13198.000,74.925,23.225,23.225,770.833,771.605,0.000
13199.000,74.925,17.193,17.193,770.833,771.605,0.000
13200.000,74.925,75.519,75.519,770.833,771.605,0.000
13201.000,74.925,23.733,23.733,770.833,771.605,0.000
13202.000,74.925,16.324,16.324,770.833,771.605,0.000
13203.000,74.925,23.569,23.569,770.833,771.605,0.000
13204.000,74.925,29.836,29.836,770.833,771.605,0.000
13205.000,74.925,27.881,27.881,770.833,771.605,0.000
13206.000,74.925,11.516,11.516,770.833,771.605,0.000
13207.000,74.925,38.675,38.675,770.833,771.605,0.000
13208.000,74.925,30.010,30.010,770.833,771.605,0.000
13209.000,74.925,23.073,23.073,770.833,771.605,0.000
13210.000,74.925,10.582,10.582,770.833,771.605,0.000
13211.000,74.925,31.422,31.422,770.833,771.605,0.000
13212.000,74.925,70.487,70.487,770.833,771.605,0.000
13213.000,74.925,14.436,14.471,770.833,771.605,0.000
13214.000,74.925,11.212,11.212,770.833,771.605,0.000
13215.000,74.925,35.326,35.326,770.833,771.605,0.000
13216.000,74.925,32.044,32.044,770.833,771.605,0.000
13217.000,74.925,4.979,4.979,770.833,771.605,0.000
13218.000,74.925,27.832,27.832,770.833,771.605,0.000
13219.000,74.925,35.288,35.288,770.833,771.605,0.000
13220.000,74.925,11.473,11.473,770.833,771.605,0.000
13221.000,74.925,8.223,8.223,770.833,771.605,0.000
13222.000,74.925,65.814,65.814,770.833,771.605,0.000
13223.000,74.925,35.913,35.913,770.833,771.605,0.000
13224.000,74.925,21.402,21.402,770.833,771.605,0.000
13225.000,74.925,16.449,16.450,770.833,771.605,0.000
13226.000,74.925,43.039,43.039,770.833,771.605,0.000
13227.000,74.925,22.361,22.361,770.833,771.605,0.000
13228.000,74.925,18.571,18.571,770.833,771.605,0.000
13229.000,74.925,31.099,31.099,770.833,771.605,0.000
13230.000,74.925,45.740,45.740,770.833,771.605,0.000
13231.000,74.925,27.005,27.005,770.833,771.605,0.000
13232.000,74.925,12.807,12.807,770.833,771.605,0.000
13233.000,74.925,39.236,39.236,770.833,771.605,0.000
13234.000,74.925,24.326,24.326,770.833,771.605,0.000
13235.000,74.925,8.640,8.640,770.833,771.605,0.000
13236.000,74.925,17.138,17.138,770.833,771.605,0.000
13237.000,74.925,61.353,61.353,770.833,771.605,0.000
13238.000,74.925,44.691,44.691,770.833,771.605,0.000
13239.000,74.925,7.525,7.525,770.833,771.605,0.000
13240.000,74.925,38.553,38.553,770.833,771.605,0.000
13241.000,74.925,42.105,42.105,770.833,771.605,0.000
13242.000,74.925,13.271,13.271,770.833,771.605,0.000
13243.000,74.925,17.315,17.315,770.833,771.605,0.000
13244.000,74.925,37.687,37.687,770.833,771.605,0.000
13245.000,74.925,25.050,25.050,770.833,771.605,0.000
13246.000,74.925,6.004,6.004,770.833,771.605,0.000
13247.000,74.925,17.576,17.576,770.833,771.605,0.000
13248.000,74.925,33.978,33.978,770.833,771.605,0.000
13249.000,74.925,24.287,24.324,770.833,771.605,0.000
13250.000,74.925,23.375,23.375,770.833,771.605,0.000
13251.000,74.925,25.976,25.976,770.833,771.605,0.000
13252.000,74.925,26.874,26.875,770.833,771.605,0.000
13253.000,74.925,58.369,58.448,770.833,771.605,0.000
13254.000,74.925,15.272,15.272,770.833,771.605,0.000
13255.000,74.925,27.012,27.012,770.833,771.605,0.000
13256.000,74.925,24.468,24.469,770.833,771.605,0.000
13257.000,74.925,13.772,13.772,770.833,771.605,0.000
13258.000,74.925,19.108,19.108,770.833,771.605,0.000
13259.000,74.925,36.816,36.816,770.833,771.605,0.000
13260.000,74.925,15.065,15.065,770.833,771.605,0.000
13261.000,74.925,8.106,8.106,770.833,771.605,0.000
13262.000,74.925,20.253,20.253,770.833,771.605,0.000
13263.000,74.925,59.311,59.311,770.833,771.605,0.000
13264.000,74.925,12.024,12.024,770.833,771.605,0.000
13265.000,74.925,11.914,11.914,770.833,771.605,0.000
13266.000,74.925,76.905,76.905,770.833,771.605,0.000
13267.000,74.925,27.530,27.530,770.833,771.605,0.000
13268.000,74.925,10.479,10.479,770.833,771.605,0.000
13269.000,74.925,20.614,20.614,770.833,771.605,0.000
13270.000,74.925,45.380,45.380,770.833,771.605,0.000
13271.000,74.925,13.060,13.060,770.833,771.605,0.000
13272.000,74.925,24.080,24.080,770.833,771.605,0.000
13273.000,74.925,35.457,35.457,770.833,771.605,0.000
13274.000,74.925,42.935,42.935,770.833,771.605,0.000
13275.000,74.925,20.734,20.734,770.833,771.605,0.000
13276.000,74.925,13.056,13.056,770.833,771.605,0.000
13277.000,74.925,39.308,39.308,770.833,771.605,0.000
13278.000,74.925,30.162,30.162,770.833,771.605,0.000
13279.000,74.925,8.761,8.761,770.833,771.605,0.000
13280.000,74.925,18.065,18.065,770.833,771.605,0.000
13281.000,74.925,41.521,41.521,770.833,771.605,0.000
13282.000,74.925,16.539,16.539,770.833,771.605,0.000
13283.000,74.925,11.876,11.876,770.833,771.605,0.000
13284.000,74.925,29.257,29.257,770.833,771.605,0.000
13285.000,74.925,37.326,37.326,770.833,771.605,0.000
13286.000,74.925,8.624,8.624,770.833,771.605,0.000
13287.000,74.925,12.644,12.644,770.833,771.605,0.000
13288.000,74.925,36.453,36.453,770.833,771.605,0.000
13289.000,74.925,24.899,24.899,770.833,771.605,0.000
13290.000,74.925,10.022,10.022,770.833,771.605,0.000
13291.000,74.925,32.113,32.113,770.833,771.605,0.000
13292.000,74.925,35.362,35.362,770.833,771.605,0.000
13293.000,74.925,13.402,13.402,770.833,771.605,0.000
13294.000,74.925,16.097,16.097,770.833,771.605,0.000
13295.000,74.925,25.283,25.283,770.833,771.605,0.000
13296.000,74.925,35.419,35.419,770.833,771.605,0.000
13297.000,74.925,14.602,14.602,770.833,771.605,0.000
13298.000,74.925,11.423,11.423,770.833,771.605,0.000
13299.000,74.925,39.862,39.862,770.833,771.605,0.000
13300.000,74.925,20.373,20.373,770.833,771.605,0.000
13301.000,74.925,12.020,12.020,770.833,771.605,0.000
13302.000,74.925,30.636,30.636,770.833,771.605,0.000
13303.000,74.925,38.075,38.075,770.833,771.605,0.000
13304.000,74.925,12.169,12.169,770.833,771.605,0.000
13305.000,74.925,8.891,8.891,770.833,771.605,0.000
