# t(s), cv(%), R(US$), iR(US$), C(US$), iC(US$), d
1538800.000,75.000,13253896068.119,13253896068.119,0.772,11874228.397,0.000
1538900.000,75.000,13256531472.535,13256531472.535,0.772,11875000.002,0.000
1539000.000,75.000,13257187282.445,13257187282.445,0.772,11875771.607,0.000
1539100.000,75.000,13259091285.819,13259091285.819,0.772,11876543.212,0.000
1539200.000,75.000,13262737785.035,13262737785.035,0.772,11877314.817,0.000
1539300.000,75.000,13264436947.005,13264436947.005,0.772,11878086.422,0.000
1539400.000,75.000,13265500477.565,13265500477.565,0.772,11878858.027,0.000
1539500.000,75.000,13268392273.204,13268392273.204,0.772,11879629.632,0.000
1539600.000,75.000,13271613196.757,13271613196.757,0.772,11880401.237,0.000
1539700.000,75.000,13275224928.638,13275224928.638,0.772,11881172.841,0.000
1539800.000,75.000,13277296411.848,13277296411.848,0.772,11881944.446,0.000
1539900.000,75.000,13281075648.116,13281075648.116,0.772,11882716.051,0.000
1540000.000,75.000,13287148109.625,13287148109.625,0.772,11883487.656,0.000
1540100.000,75.000,13287979349.590,13287979349.590,0.772,11884259.261,0.000
1540200.000,75.000,13291075466.230,13291075466.230,0.772,11885030.866,0.000
1540300.000,75.000,13294484312.444,13294484312.444,0.772,11885802.471,0.000
1540400.000,75.000,13295879437.869,13295879437.869,0.772,11886574.076,0.000
1540500.000,75.000,13297217582.256,13297217582.256,0.772,11887345.681,0.000
1540600.000,75.000,13301295012.927,13301295012.927,0.772,11888117.286,0.000
1540700.000,75.000,13305190339.034,13305190339.034,0.772,11888888.891,0.000
1540800.000,75.000,13306325098.505,13306325098.505,0.772,11889660.496,0.000
1540900.000,75.000,13308128270.461,13308128270.461,0.772,11890432.101,0.000
1541000.000,75.000,13311160063.944,13311160063.944,0.772,11891203.706,0.000
1541100.000,75.000,13313703911.963,13313703911.963,0.772,11891975.311,0.000
1541200.000,75.000,13314612529.434,13314612529.434,0.772,11892746.916,0.000
1541300.000,75.000,13317649767.669,13317649767.669,0.772,11893518.520,0.000
1541400.000,75.000,13320588500.963,13320588500.963,0.772,11894290.125,0.000
1541500.000,75.000,13322652160.306,13322652160.306,0.772,11895061.730,0.000
1541600.000,75.000,13323256278.364,13323256278.364,0.772,11895833.335,0.000
1541700.000,75.000,13325819287.424,13325819287.424,0.772,11896604.940,0.000
1541800.000,75.000,13328505826.982,13328505826.982,0.772,11897376.545,0.000
1541900.000,75.000,13329626421.718,13329626421.718,0.772,11898148.150,0.000
1542000.000,75.000,13331033020.371,13331033020.371,0.772,11898919.755,0.000
1542100.000,75.000,13334098359.883,13334098359.883,0.772,11899691.360,0.000
1542200.000,75.000,13337776620.268,13337776620.268,0.772,11900462.965,0.000
1542300.000,75.000,13339204042.067,13339204042.067,0.772,11901234.570,0.000
1542400.000,75.000,13341192150.697,13341192150.697,0.772,11902006.175,0.000
1542500.000,75.000,13348376901.121,13348376901.121,0.772,11902777.780,0.000
1542600.000,75.000,13349727605.286,13349727605.286,0.772,11903549.385,0.000
1542700.000,75.000,13350523824.709,13350523824.709,0.772,11904320.990,0.000
1542800.000,75.000,13353188444.834,13353188444.834,0.772,11905092.595,0.000
1542900.000,75.000,13355702113.984,13355702113.984,0.772,11905864.200,0.000
1543000.000,75.000,13356659028.415,13356659028.415,0.772,11906635.804,0.000
1543100.000,75.000,13357729380.729,13357729380.729,0.772,11907407.409,0.000
1543200.000,75.000,13362634904.884,13362634904.884,0.772,11908179.014,0.000
1543300.000,75.000,13364931863.786,13364931863.786,0.772,11908950.619,0.000
1543400.000,75.000,13366368566.241,13366368566.241,0.772,11909722.224,0.000
1543500.000,75.000,13370366717.814,13370366717.814,0.772,11910493.829,0.000
1543600.000,75.000,13373536532.700,13373536532.700,0.772,11911265.434,0.000
1543700.000,75.000,13375860858.121,13375860858.121,0.772,11912037.039,0.000
1543800.000,75.000,13376795550.046,13376795550.046,0.772,11912808.644,0.000
1543900.000,75.000,13379768185.033,13379768185.033,0.772,11913580.249,0.000
1544000.000,75.000,13385338482.816,13385338482.816,0.772,11914351.854,0.000
1544100.000,75.000,13386363694.245,13386363694.245,0.772,11915123.459,0.000
1544200.000,75.000,13387650006.955,13387650006.955,0.772,11915895.064,0.000
1544300.000,75.000,13391518079.921,13391518079.921,0.772,11916666.669,0.000
1544400.000,75.000,13393518559.926,13393518559.926,0.772,11917438.274,0.000
1544500.000,75.000,13394319069.870,13394319069.870,0.772,11918209.879,0.000
1544600.000,75.000,13398494648.655,13398494648.655,0.772,11918981.483,0.000
1544700.000,75.000,13403110171.956,13403110171.956,0.772,11919753.088,0.000
1544800.000,75.000,13404350648.634,13404350648.634,0.772,11920524.693,0.000
1544900.000,75.000,13405250715.179,13405250715.179,0.772,11921296.298,0.000
1545000.000,75.000,13408368604.917,13408368604.917,0.772,11922067.903,0.000
1545100.000,75.000,13411249729.397,13411249729.397,0.772,11922839.508,0.000
1545200.000,75.000,13411941827.166,13411941827.166,0.772,11923611.113,0.000
1545300.000,75.000,13414150547.238,13414150547.238,0.772,11924382.718,0.000
1545400.000,75.000,13418534647.873,13418534647.873,0.772,11925154.323,0.000
1545500.000,75.000,13421344933.177,13421344933.177,0.772,11925925.928,0.000
1545600.000,75.000,13423063516.122,13423063516.122,0.772,11926697.533,0.000
1545700.000,75.000,13426124507.984,13426124507.984,0.772,11927469.138,0.000
1545800.000,75.000,13428381167.259,13428381167.259,0.772,11928240.743,0.000
1545900.000,75.000,13429737416.693,13429737416.693,0.772,11929012.348,0.000
1546000.000,75.000,13431415830.776,13431415830.776,0.772,11929783.953,0.000
1546100.000,75.000,13434761988.230,13434761988.230,0.772,11930555.558,0.000
1546200.000,75.000,13436962253.350,13436962253.350,0.772,11931327.162,0.000
1546300.000,75.000,13438164755.500,13438164755.500,0.772,11932098.767,0.000
1546400.000,75.000,13440509390.763,13440509390.763,0.772,11932870.372,0.000
1546500.000,75.000,13443531469.399,13443531469.399,0.772,11933641.977,0.000
1546600.000,75.000,13445360880.752,13445360880.752,0.772,11934413.582,0.000
1546700.000,75.000,13446059811.634,13446059811.634,0.772,11935185.187,0.000
1546800.000,75.000,13448847858.260,13448847858.260,0.772,11935956.792,0.000
1546900.000,75.000,13456277919.180,13456277919.180,0.772,11936728.397,0.000
1547000.000,75.000,13458033660.790,13458033660.790,0.772,11937500.002,0.000
1547100.000,75.000,13459747588.026,13459747588.026,0.772,11938271.607,0.000
1547200.000,75.000,13462052469.427,13462052469.427,0.772,11939043.212,0.000
1547300.000,75.000,13465178730.921,13465178730.921,0.772,11939814.817,0.000
1547400.000,75.000,13465815216.854,13465815216.854,0.772,11940586.422,0.000
1547500.000,75.000,13468092306.090,13468092306.090,0.772,11941358.027,0.000
1547600.000,75.000,13472529513.958,13472529513.958,0.772,11942129.632,0.000
1547700.000,75.000,13474149856.953,13474149856.953,0.772,11942901.237,0.000
1547800.000,75.000,13475079888.542,13475079888.542,0.772,11943672.841,0.000
1547900.000,75.000,13479869197.069,13479869197.069,0.772,11944444.446,0.000
1548000.000,75.000,13483442156.483,13483442156.483,0.772,11945216.051,0.000
1548100.000,75.000,13486810086.893,13486810086.893,0.772,11945987.656,0.000
1548200.000,75.000,13488520127.455,13488520127.455,0.772,11946759.261,0.000
1548300.000,75.000,13491498894.952,13491498894.952,0.772,11947530.866,0.000
1548400.000,75.000,13494153673.645,13494153673.645,0.772,11948302.471,0.000
1548500.000,75.000,13495341323.667,13495341323.667,0.772,11949074.076,0.000
1548600.000,75.000,13497189380.803,13497189380.803,0.772,11949845.681,0.000
1548700.000,75.000,13501064638.345,13501064638.345,0.772,11950617.286,0.000
1548800.000,75.000,13502778801.590,13502778801.590,0.772,11951388.891,0.000
1548900.000,75.000,13504275666.104,13504275666.104,0.772,11952160.496,0.000
1549000.000,75.000,13506638254.470,13506638254.470,0.772,11952932.101,0.000
1549100.000,75.000,13509697393.899,13509697393.899,0.772,11953703.706,0.000
1549200.000,75.000,13510319979.473,13510319979.473,0.772,11954475.311,0.000
1549300.000,75.000,13511440492.458,13511440492.458,0.772,11955246.916,0.000
1549400.000,75.000,13515119025.757,13515119025.757,0.772,11956018.521,0.000
1549500.000,75.000,13518146509.276,13518146509.276,0.772,11956790.125,0.000
1549600.000,75.000,13519804770.708,13519804770.708,0.772,11957561.730,0.000
1549700.000,75.000,13522615080.984,13522615080.984,0.772,11958333.335,0.000
1549800.000,75.000,13526422888.917,13526422888.917,0.772,11959104.940,0.000
1549900.000,75.000,13527449512.848,13527449512.848,0.772,11959876.545,0.000
1550000.000,75.000,13529490711.812,13529490711.812,0.772,11960648.150,0.000
1550100.000,75.000,13531888419.486,13531888419.486,0.772,11961419.755,0.000
1550200.000,75.000,13534476572.548,13534476572.548,0.772,11962191.360,0.000
1550300.000,75.000,13535846090.264,13535846090.264,0.772,11962962.965,0.000
1550400.000,75.000,13537415095.575,13537415095.575,0.772,11963734.570,0.000
1550500.000,75.000,13540814865.541,13540814865.541,0.772,11964506.175,0.000
1550600.000,75.000,13543404462.524,13543404462.524,0.772,11965277.780,0.000
1550700.000,75.000,13545194535.946,13545194535.946,0.772,11966049.385,0.000
1550800.000,75.000,13547933699.471,13547933699.471,0.772,11966820.990,0.000
1550900.000,75.000,13551399731.659,13551399731.659,0.772,11967592.595,0.000
1551000.000,75.000,13553287183.454,13553287183.454,0.772,11968364.200,0.000
1551100.000,75.000,13554079788.624,13554079788.624,0.772,11969135.804,0.000
1551200.000,75.000,13558114888.034,13558114888.034,0.772,11969907.409,0.000
1551300.000,75.000,13562570649.417,13562570649.417,0.772,11970679.014,0.000
1551400.000,75.000,13563305494.034,13563305494.034,0.772,11971450.619,0.000
1551500.000,75.000,13564709581.747,13564709581.747,0.772,11972222.224,0.000
1551600.000,75.000,13568359064.650,13568359064.650,0.772,11972993.829,0.000
1551700.000,75.000,13572377797.323,13572377797.323,0.772,11973765.434,0.000
1551800.000,75.000,13573140017.677,13573140017.677,0.772,11974537.039,0.000
1551900.000,75.000,13575329246.878,13575329246.878,0.772,11975308.644,0.000
1552000.000,75.000,13583543492.843,13583543492.843,0.772,11976080.249,0.000
1552100.000,75.000,13585308270.921,13585308270.921,0.772,11976851.854,0.000
1552200.000,75.000,13587099101.992,13587099101.992,0.772,11977623.459,0.000
1552300.000,75.000,13590343877.842,13590343877.842,0.772,11978395.064,0.000
1552400.000,75.000,13592953149.069,13592953149.069,0.772,11979166.669,0.000
1552500.000,75.000,13593863970.007,13593863970.007,0.772,11979938.274,0.000
1552600.000,75.000,13596373330.864,13596373330.864,0.772,11980709.879,0.000
1552700.000,75.000,13599299778.803,13599299778.803,0.772,11981481.483,0.000
1552800.000,75.000,13601935586.156,13601935586.156,0.772,11982253.088,0.000
1552900.000,75.000,13603379260.102,13603379260.102,0.772,11983024.693,0.000
1553000.000,75.000,13606203212.072,13606203212.072,0.772,11983796.298,0.000
1553100.000,75.000,13609410134.661,13609410134.661,0.772,11984567.903,0.000
1553200.000,75.000,13614093599.025,13614093599.025,0.772,11985339.508,0.000
1553300.000,75.000,13615344489.070,13615344489.070,0.772,11986111.113,0.000
1553400.000,75.000,13618483178.653,13618483178.653,0.772,11986882.718,0.000
1553500.000,75.000,13624967009.559,13624967009.559,0.772,11987654.323,0.000
1553600.000,75.000,13626325691.299,13626325691.299,0.772,11988425.928,0.000
1553700.000,75.000,13627754505.026,13627754505.026,0.772,11989197.533,0.000
1553800.000,75.000,13630890914.857,13630890914.857,0.772,11989969.138,0.000
1553900.000,75.000,13632995892.065,13632995892.065,0.772,11990740.743,0.000
1554000.000,75.000,13633543781.681,13633543781.681,0.772,11991512.348,0.000
1554100.000,75.000,13636307499.798,13636307499.798,0.772,11992283.953,0.000
1554200.000,75.000,13640016269.604,13640016269.604,0.772,11993055.558,0.000
1554300.000,75.000,13641170171.889,13641170171.889,0.772,11993827.162,0.000
1554400.000,75.000,13642202469.127,13642202469.127,0.772,11994598.767,0.000
1554500.000,75.000,13648265299.707,13648265299.707,0.772,11995370.372,0.000
1554600.000,75.000,13650471816.409,13650471816.409,0.772,11996141.977,0.000
1554700.000,75.000,13651503535.745,13651503535.745,0.772,11996913.582,0.000
1554800.000,75.000,13653735961.148,13653735961.148,0.772,11997685.187,0.000
1554900.000,75.000,13657431937.890,13657431937.890,0.772,11998456.792,0.000
1555000.000,75.000,13659198737.811,13659198737.811,0.772,11999228.397,0.000
1555100.000,75.000,13660829672.008,13660829672.008,0.772,12000000.002,0.000
1555200.000,75.000,13664370395.146,13664370395.146,0.772,12000771.607,0.000
1555300.000,75.000,13668019510.640,13668019510.640,0.772,12001543.212,0.000
1555400.000,75.000,13670643705.356,13670643705.356,0.772,12002314.817,0.000
1555500.000,75.000,13671914047.144,13671914047.144,0.772,12003086.422,0.000
1555600.000,75.000,13675825631.687,13675825631.687,0.772,12003858.027,0.000
1555700.000,75.000,13678709158.847,13678709158.847,0.772,12004629.632,0.000
1555800.000,75.000,13679587005.397,13679587005.397,0.772,12005401.237,0.000
1555900.000,75.000,13680901179.852,13680901179.852,0.772,12006172.841,0.000
1556000.000,75.000,13686651223.904,13686651223.904,0.772,12006944.446,0.000
1556100.000,75.000,13688199409.428,13688199409.428,0.772,12007716.051,0.000
1556200.000,75.000,13689027495.052,13689027495.052,0.772,12008487.656,0.000
1556300.000,75.000,13692393412.545,13692393412.545,0.772,12009259.261,0.000
1556400.000,75.000,13695999171.140,13695999171.140,0.772,12010030.866,0.000
1556500.000,75.000,13697214300.300,13697214300.300,0.772,12010802.471,0.000
1556600.000,75.000,13699296936.417,13699296936.417,0.772,12011574.076,0.000
1556700.000,75.000,13702425407.743,13702425407.743,0.772,12012345.681,0.000
1556800.000,75.000,13704506131.242,13704506131.242,0.772,12013117.286,0.000
1556900.000,75.000,13704921790.015,13704921790.015,0.772,12013888.891,0.000
1557000.000,75.000,13707833805.404,13707833805.404,0.772,12014660.496,0.000
1557100.000,75.000,13710975373.570,13710975373.570,0.772,12015432.101,0.000
1557200.000,75.000,13713016723.223,13713016723.223,0.772,12016203.706,0.000
1557300.000,75.000,13715375668.517,13715375668.517,0.772,12016975.311,0.000
1557400.000,75.000,13717888381.390,13717888381.390,0.772,12017746.916,0.000
1557500.000,75.000,13720461323.267,13720461323.267,0.772,12018518.521,0.000
1557600.000,75.000,13725952937.027,13725952937.027,0.772,12019290.125,0.000
1557700.000,75.000,13727232886.338,13727232886.338,0.772,12020061.730,0.000
1557800.000,75.000,13730382697.714,13730382697.714,0.772,12020833.335,0.000
1557900.000,75.000,13732604091.449,13732604091.449,0.772,12021604.940,0.000
1558000.000,75.000,13733517048.770,13733517048.770,0.772,12022376.545,0.000
1558100.000,75.000,13736613904.444,13736613904.444,0.772,12023148.150,0.000
1558200.000,75.000,13739235561.292,13739235561.292,0.772,12023919.755,0.000
1558300.000,75.000,13740711912.883,13740711912.883,0.772,12024691.360,0.000
1558400.000,75.000,13741839854.712,13741839854.712,0.772,12025462.965,0.000
1558500.000,75.000,13744345129.014,13744345129.014,0.772,12026234.570,0.000
1558600.000,75.000,13750100766.271,13750100766.271,0.772,12027006.175,0.000
1558700.000,75.000,13750963527.999,13750963527.999,0.772,12027777.780,0.000
1558800.000,75.000,13752427460.518,13752427460.518,0.772,12028549.385,0.000
1558900.000,75.000,13759941138.689,13759941138.689,0.772,12029320.990,0.000
1559000.000,75.000,13762638723.983,13762638723.983,0.772,12030092.595,0.000
1559100.000,75.000,13763856918.357,13763856918.357,0.772,12030864.200,0.000
1559200.000,75.000,13766756124.108,13766756124.108,0.772,12031635.804,0.000
1559300.000,75.000,13771428006.695,13771428006.695,0.772,12032407.409,0.000
1559400.000,75.000,13772764309.479,13772764309.479,0.772,12033179.014,0.000
1559500.000,75.000,13774217411.904,13774217411.904,0.772,12033950.619,0.000
1559600.000,75.000,13777640674.501,13777640674.501,0.772,12034722.224,0.000
1559700.000,75.000,13781555516.381,13781555516.381,0.772,12035493.829,0.000
1559800.000,75.000,13783322002.432,13783322002.432,0.772,12036265.434,0.000
1559900.000,75.000,13785122300.230,13785122300.230,0.772,12037037.039,0.000
1560000.000,75.000,13789145677.054,13789145677.054,0.772,12037808.644,0.000
1560100.000,75.000,13791792969.696,13791792969.696,0.772,12038580.249,0.000
1560200.000,75.000,13792563915.684,13792563915.684,0.772,12039351.854,0.000
1560300.000,75.000,13794570608.818,13794570608.818,0.772,12040123.459,0.000
1560400.000,75.000,13798237967.893,13798237967.893,0.772,12040895.064,0.000
1560500.000,75.000,13799815391.852,13799815391.852,0.772,12041666.669,0.000
1560600.000,75.000,13801119703.683,13801119703.683,0.772,12042438.274,0.000
1560700.000,75.000,13803895974.511,13803895974.511,0.772,12043209.879,0.000
1560800.000,75.000,13807234004.106,13807234004.106,0.772,12043981.483,0.000
1560900.000,75.000,13807907701.441,13807907701.441,0.772,12044753.088,0.000
1561000.000,75.000,13809257893.120,13809257893.120,0.772,12045524.693,0.000
1561100.000,75.000,13812942741.413,13812942741.413,0.772,12046296.298,0.000
1561200.000,75.000,13816207966.941,13816207966.941,0.772,12047067.903,0.000
1561300.000,75.000,13817644609.159,13817644609.159,0.772,12047839.508,0.000
1561400.000,75.000,13820830420.734,13820830420.734,0.772,12048611.113,0.000
1561500.000,75.000,13824527413.498,13824527413.498,0.772,12049382.718,0.000
1561600.000,75.000,13826688973.623,13826688973.623,0.772,12050154.323,0.000
1561700.000,75.000,13828239810.124,13828239810.124,0.772,12050925.928,0.000
1561800.000,75.000,13831837562.493,13831837562.493,0.772,12051697.533,0.000
1561900.000,75.000,13834873986.058,13834873986.058,0.772,12052469.138,0.000
1562000.000,75.000,13835834076.846,13835834076.846,0.772,12053240.743,0.000
1562100.000,75.000,13837004407.992,13837004407.992,0.772,12054012.348,0.000
1562200.000,75.000,13842203303.548,13842203303.548,0.772,12054783.953,0.000
1562300.000,75.000,13844382169.829,13844382169.829,0.772,12055555.558,0.000
1562400.000,75.000,13845743644.100,13845743644.100,0.772,12056327.162,0.000
1562500.000,75.000,13849077853.976,13849077853.976,0.772,12057098.767,0.000
1562600.000,75.000,13854805344.547,13854805344.547,0.772,12057870.372,0.000
1562700.000,75.000,13855772935.876,13855772935.876,0.772,12058641.977,0.000
1562800.000,75.000,13856647541.151,13856647541.151,0.772,12059413.582,0.000
1562900.000,75.000,13860267210.436,13860267210.436,0.772,12060185.187,0.000
1563000.000,75.000,13863317469.048,13863317469.048,0.772,12060956.792,0.000
1563100.000,75.000,13863992058.946,13863992058.946,0.772,12061728.397,0.000
1563200.000,75.000,13867343851.089,13867343851.089,0.772,12062500.002,0.000
1563300.000,75.000,13871029474.907,13871029474.907,0.772,12063271.607,0.000
1563400.000,75.000,13872777064.701,13872777064.701,0.772,12064043.212,0.000
1563500.000,75.000,13874365310.468,13874365310.468,0.772,12064814.817,0.000
1563600.000,75.000,13877545854.982,13877545854.982,0.772,12065586.422,0.000
1563700.000,75.000,13880988002.355,13880988002.355,0.772,12066358.027,0.000
1563800.000,75.000,13882732082.542,13882732082.542,0.772,12067129.632,0.000
1563900.000,75.000,13883968625.924,13883968625.924,0.772,12067901.237,0.000
1564000.000,75.000,13887009656.620,13887009656.620,0.772,12068672.842,0.000
1564100.000,75.000,13889417968.281,13889417968.281,0.772,12069444.446,0.000
1564200.000,75.000,13890199816.695,13890199816.695,0.772,12070216.051,0.000
1564300.000,75.000,13893193544.889,13893193544.889,0.772,12070987.656,0.000
1564400.000,75.000,13896220003.888,13896220003.888,0.772,12071759.261,0.000
1564500.000,75.000,13902040751.453,13902040751.453,0.772,12072530.866,0.000
1564600.000,75.000,13902816081.070,13902816081.070,0.772,12073302.471,0.000
1564700.000,75.000,13905820008.784,13905820008.784,0.772,12074074.076,0.000
1564800.000,75.000,13908439968.258,13908439968.258,0.772,12074845.681,0.000
1564900.000,75.000,13909548713.413,13909548713.413,0.772,12075617.286,0.000
1565000.000,75.000,13911098707.582,13911098707.582,0.772,12076388.891,0.000
1565100.000,75.000,13913876523.142,13913876523.142,0.772,12077160.496,0.000
1565200.000,75.000,13919710644.889,13919710644.889,0.772,12077932.101,0.000
1565300.000,75.000,13921149967.517,13921149967.517,0.772,12078703.706,0.000
1565400.000,75.000,13923403088.379,13923403088.379,0.772,12079475.311,0.000
1565500.000,75.000,13927103019.500,13927103019.500,0.772,12080246.916,0.000
1565600.000,75.000,13928906369.364,13928906369.364,0.772,12081018.521,0.000
1565700.000,75.000,13931135252.659,13931135252.659,0.772,12081790.125,0.000
1565800.000,75.000,13933703723.491,13933703723.491,0.772,12082561.730,0.000
1565900.000,75.000,13937042692.768,13937042692.768,0.772,12083333.335,0.000
1566000.000,75.000,13938111239.133,13938111239.133,0.772,12084104.940,0.000
1566100.000,75.000,13939235366.661,13939235366.661,0.772,12084876.545,0.000
1566200.000,75.000,13943680045.560,13943680045.560,0.772,12085648.150,0.000
1566300.000,75.000,13947316421.019,13947316421.019,0.772,12086419.755,0.000
1566400.000,75.000,13948652281.311,13948652281.311,0.772,12087191.360,0.000
1566500.000,75.000,13952926439.896,13952926439.896,0.772,12087962.965,0.000
1566600.000,75.000,13956910357.580,13956910357.580,0.772,12088734.570,0.000
1566700.000,75.000,13961861590.056,13961861590.056,0.772,12089506.175,0.000
1566800.000,75.000,13962849192.285,13962849192.285,0.772,12090277.780,0.000
1566900.000,75.000,13964741265.928,13964741265.928,0.772,12091049.385,0.000
1567000.000,75.000,13970252100.405,13970252100.405,0.772,12091820.990,0.000
1567100.000,75.000,13971739919.234,13971739919.234,0.772,12092592.595,0.000
1567200.000,75.000,13973207814.668,13973207814.668,0.772,12093364.200,0.000
1567300.000,75.000,13978345837.133,13978345837.133,0.772,12094135.804,0.000
1567400.000,75.000,13980867464.942,13980867464.942,0.772,12094907.409,0.000
1567500.000,75.000,13981666076.670,13981666076.670,0.772,12095679.014,0.000
1567600.000,75.000,13984608665.323,13984608665.323,0.772,12096450.619,0.000
1567700.000,75.000,13987906728.016,13987906728.016,0.772,12097222.224,0.000
1567800.000,75.000,13989496541.756,13989496541.756,0.772,12097993.829,0.000
1567900.000,75.000,13990632190.533,13990632190.533,0.772,12098765.434,0.000
1568000.000,75.000,13995692328.602,13995692328.602,0.772,12099537.039,0.000
1568100.000,75.000,13999024986.571,13999024986.571,0.772,12100308.644,0.000
1568200.000,75.000,14000207586.748,14000207586.748,0.772,12101080.249,0.000
1568300.000,75.000,14002250249.634,14002250249.634,0.772,12101851.854,0.000
1568400.000,75.000,14006330223.137,14006330223.137,0.772,12102623.459,0.000
1568500.000,75.000,14008384232.555,14008384232.555,0.772,12103395.064,0.000
1568600.000,75.000,14009003940.803,14009003940.803,0.772,12104166.669,0.000
1568700.000,75.000,14011622870.197,14011622870.197,0.772,12104938.274,0.000
1568800.000,75.000,14015511549.255,14015511549.255,0.772,12105709.879,0.000
1568900.000,75.000,14017349584.556,14017349584.556,0.772,12106481.483,0.000
1569000.000,75.000,14018684583.648,14018684583.648,0.772,12107253.088,0.000
1569100.000,75.000,14022798772.566,14022798772.566,0.772,12108024.693,0.000
1569200.000,75.000,14025366960.017,14025366960.017,0.772,12108796.298,0.000
1569300.000,75.000,14026044500.350,14026044500.350,0.772,12109567.903,0.000
1569400.000,75.000,14028385680.768,14028385680.768,0.772,12110339.508,0.000
1569500.000,75.000,14034528003.939,14034528003.939,0.772,12111111.113,0.000
1569600.000,75.000,14035995598.230,14035995598.230,0.772,12111882.718,0.000
1569700.000,75.000,14037004905.518,14037004905.518,0.772,12112654.323,0.000
1569800.000,75.000,14040802323.032,14040802323.032,0.772,12113425.928,0.000
1569900.000,75.000,14044820860.497,14044820860.497,0.772,12114197.533,0.000
1570000.000,75.000,14046819054.844,14046819054.844,0.772,12114969.138,0.000
1570100.000,75.000,14048892611.387,14048892611.387,0.772,12115740.743,0.000
1570200.000,75.000,14052492351.127,14052492351.127,0.772,12116512.348,0.000
1570300.000,75.000,14054947852.245,14054947852.245,0.772,12117283.953,0.000
1570400.000,75.000,14055906858.473,14055906858.473,0.772,12118055.558,0.000
1570500.000,75.000,14058110882.606,14058110882.606,0.772,12118827.163,0.000
1570600.000,75.000,14061841709.456,14061841709.456,0.772,12119598.767,0.000
1570700.000,75.000,14064459135.175,14064459135.175,0.772,12120370.372,0.000
1570800.000,75.000,14066450967.261,14066450967.261,0.772,12121141.977,0.000
1570900.000,75.000,14071106081.132,14071106081.132,0.772,12121913.582,0.000
1571000.000,75.000,14073603262.255,14073603262.255,0.772,12122685.187,0.000
1571100.000,75.000,14075419097.816,14075419097.816,0.772,12123456.792,0.000
1571200.000,75.000,14077315487.698,14077315487.698,0.772,12124228.397,0.000
1571300.000,75.000,14080671676.818,14080671676.818,0.772,12125000.002,0.000
1571400.000,75.000,14083251123.255,14083251123.255,0.772,12125771.607,0.000
1571500.000,75.000,14084762711.452,14084762711.452,0.772,12126543.212,0.000
1571600.000,75.000,14086822810.905,14086822810.905,0.772,12127314.817,0.000
1571700.000,75.000,14091047830.692,14091047830.692,0.772,12128086.422,0.000
1571800.000,75.000,14092484388.390,14092484388.390,0.772,12128858.027,0.000
1571900.000,75.000,14094761731.656,14094761731.656,0.772,12129629.632,0.000
1572000.000,75.000,14096850207.160,14096850207.160,0.772,12130401.237,0.000
1572100.000,75.000,14104485533.333,14104485533.333,0.772,12131172.842,0.000
1572200.000,75.000,14105873978.629,14105873978.629,0.772,12131944.446,0.000
1572300.000,75.000,14107796117.523,14107796117.523,0.772,12132716.051,0.000
1572400.000,75.000,14115228473.360,14115228473.360,0.772,12133487.656,0.000
1572500.000,75.000,14118158914.377,14118158914.377,0.772,12134259.261,0.000
1572600.000,75.000,14119340989.087,14119340989.087,0.772,12135030.866,0.000
1572700.000,75.000,14120700348.673,14120700348.673,0.772,12135802.471,0.000
1572800.000,75.000,14125713231.521,14125713231.521,0.772,12136574.076,0.000
1572900.000,75.000,14127122075.532,14127122075.532,0.772,12137345.681,0.000
1573000.000,75.000,14127831740.110,14127831740.110,0.772,12138117.286,0.000
1573100.000,75.000,14131775839.478,14131775839.478,0.772,12138888.891,0.000
1573200.000,75.000,14134831368.736,14134831368.736,0.772,12139660.496,0.000
1573300.000,75.000,14136784447.303,14136784447.303,0.772,12140432.101,0.000
1573400.000,75.000,14137720660.217,14137720660.217,0.772,12141203.706,0.000
1573500.000,75.000,14140877367.439,14140877367.439,0.772,12141975.311,0.000
1573600.000,75.000,14146599569.060,14146599569.060,0.772,12142746.916,0.000
1573700.000,75.000,14147425456.843,14147425456.843,0.772,12143518.521,0.000
1573800.000,75.000,14149254999.880,14149254999.880,0.772,12144290.125,0.000
1573900.000,75.000,14153599891.678,14153599891.678,0.772,12145061.730,0.000
1574000.000,75.000,14155771312.756,14155771312.756,0.772,12145833.335,0.000
1574100.000,75.000,14156545626.906,14156545626.906,0.772,12146604.940,0.000
1574200.000,75.000,14160150701.834,14160150701.834,0.772,12147376.545,0.000
1574300.000,75.000,14164939961.497,14164939961.497,0.772,12148148.150,0.000
1574400.000,75.000,14165755061.645,14165755061.645,0.772,12148919.755,0.000
1574500.000,75.000,14167192102.405,14167192102.405,0.772,12149691.360,0.000
1574600.000,75.000,14172291497.317,14172291497.317,0.772,12150462.965,0.000
1574700.000,75.000,14175956472.938,14175956472.938,0.772,12151234.570,0.000
1574800.000,75.000,14176734926.218,14176734926.218,0.772,12152006.175,0.000
1574900.000,75.000,14187059012.943,14187059012.943,0.772,12152777.780,0.000
1575000.000,75.000,14190253325.498,14190253325.498,0.772,12153549.385,0.000
1575100.000,75.000,14192092376.867,14192092376.867,0.772,12154320.990,0.000
1575200.000,75.000,14193544303.516,14193544303.516,0.772,12155092.595,0.000
1575300.000,75.000,14196964350.737,14196964350.737,0.772,12155864.200,0.000
1575400.000,75.000,14199676103.701,14199676103.701,0.772,12156635.804,0.000
