# t(s), cv(%), R(US$), iR(US$), C(US$), iC(US$), d
1613800.000,75.000,32214007.542,32214007.542,57774659.182,12452932.101,0.000
1613900.000,75.000,32215062.788,32215062.788,57775430.787,12453703.706,0.000
1614000.000,75.000,32218701.198,32218701.198,57776202.391,12454475.311,0.000
1614100.000,75.000,32221081.816,32221081.816,57776973.996,12455246.916,0.000
1614200.000,75.000,32223472.053,32223472.053,57777745.601,12456018.521,0.000
1614300.000,75.000,32224427.357,32224427.357,57778517.206,12456790.126,0.000
1614400.000,75.000,32226745.156,32226745.156,57779288.811,12457561.730,0.000
1614500.000,75.000,32228812.374,32228812.374,57780060.416,12458333.335,0.000
1614600.000,75.000,32229814.969,32229814.969,57780832.021,12459104.940,0.000
1614700.000,75.000,32231093.374,32231093.374,57781603.626,12459876.545,0.000
1614800.000,75.000,32234752.479,32234752.479,57782375.231,12460648.150,0.000
1614900.000,75.000,32236522.079,32236522.079,57783146.836,12461419.755,0.000
1615000.000,75.000,32237366.959,32237366.959,57783918.441,12462191.360,0.000
1615100.000,75.000,32239663.391,32239663.391,57784690.046,12462962.965,0.000
1615200.000,75.000,32242370.743,32242370.743,57785461.651,12463734.570,0.000
1615300.000,75.000,32243044.243,32243044.243,57786233.256,12464506.175,0.000
1615400.000,75.000,32244447.081,32244447.081,57787004.861,12465277.780,0.000
1615500.000,75.000,32246931.723,32246931.723,57787776.466,12466049.385,0.000
1615600.000,75.000,32248574.900,32248574.900,57788548.071,12466820.990,0.000
1615700.000,75.000,32249299.191,32249299.191,57789319.675,12467592.595,0.000
1615800.000,75.000,32251353.185,32251353.185,57790091.280,12468364.200,0.000
1615900.000,75.000,32254703.147,32254703.147,57790862.885,12469135.805,0.000
1616000.000,75.000,32255513.692,32255513.692,57791634.490,12469907.409,0.000
1616100.000,75.000,32256512.063,32256512.063,57792406.095,12470679.014,0.000
1616200.000,75.000,32258432.230,32258432.230,57793177.700,12471450.619,0.000
1616300.000,75.000,32260545.469,32260545.469,57793949.305,12472222.224,0.000
1616400.000,75.000,32261437.992,32261437.992,57794720.910,12472993.829,0.000
1616500.000,75.000,32262220.102,32262220.102,57795492.515,12473765.434,0.000
1616600.000,75.000,32265506.170,32265506.170,57796264.120,12474537.039,0.000
1616700.000,75.000,32267995.028,32267995.028,57797035.725,12475308.644,0.000
1616800.000,75.000,32271233.670,32271233.670,57797807.330,12476080.249,0.000
1616900.000,75.000,32272853.275,32272853.275,57798578.935,12476851.854,0.000
1617000.000,75.000,32274990.956,32274990.956,57799350.540,12477623.459,0.000
1617100.000,75.000,32276650.562,32276650.562,57800122.145,12478395.064,0.000
1617200.000,75.000,32277117.183,32277117.183,57800893.750,12479166.669,0.000
1617300.000,75.000,32280037.850,32280037.850,57801665.355,12479938.274,0.000
1617400.000,75.000,32281882.474,32281882.474,57802436.959,12480709.879,0.000
1617500.000,75.000,32282456.189,32282456.189,57803208.564,12481481.484,0.000
1617600.000,75.000,32283300.970,32283300.970,57803980.169,12482253.089,0.000
1617700.000,75.000,32285792.993,32285792.993,57804751.774,12483024.693,0.000
1617800.000,75.000,32288779.216,32288779.216,57805523.379,12483796.298,0.000
1617900.000,75.000,32289263.872,32289263.872,57806294.984,12484567.903,0.000
1618000.000,75.000,32290616.299,32290616.299,57807066.589,12485339.508,0.000
1618100.000,75.000,32294488.435,32294488.435,57807838.194,12486111.113,0.000
1618200.000,75.000,32296089.004,32296089.004,57808609.799,12486882.718,0.000
1618300.000,75.000,32297070.590,32297070.590,57809381.404,12487654.323,0.000
1618400.000,75.000,32299410.738,32299410.738,57810153.009,12488425.928,0.000
1618500.000,75.000,32301070.027,32301070.027,57810924.614,12489197.533,0.000
1618600.000,75.000,32302136.709,32302136.709,57811696.219,12489969.138,0.000
1618700.000,75.000,32303636.539,32303636.539,57812467.824,12490740.743,0.000
1618800.000,75.000,32305947.780,32305947.780,57813239.429,12491512.348,0.000
1618900.000,75.000,32307846.175,32307846.175,57814011.034,12492283.953,0.000
1619000.000,75.000,32308563.356,32308563.356,57814782.638,12493055.558,0.000
1619100.000,75.000,32311455.672,32311455.672,57815554.243,12493827.163,0.000
1619200.000,75.000,32313708.066,32313708.066,57816325.848,12494598.768,0.000
1619300.000,75.000,32315210.031,32315210.031,57817097.453,12495370.372,0.000
1619400.000,75.000,32316095.341,32316095.341,57817869.058,12496141.977,0.000
1619500.000,75.000,32318232.386,32318232.386,57818640.663,12496913.582,0.000
1619600.000,75.000,32323081.937,32323081.937,57819412.268,12497685.187,0.000
1619700.000,75.000,32324142.848,32324142.848,57820183.873,12498456.792,0.000
1619800.000,75.000,32325516.697,32325516.697,57820955.478,12499228.397,0.000
1619900.000,75.000,32330830.622,32330830.622,57821727.083,12500000.002,0.000
1620000.000,75.000,32332790.038,32332790.038,57822498.688,12500771.607,0.000
1620100.000,75.000,32333412.095,32333412.095,57823270.293,12501543.212,0.000
1620200.000,75.000,32335079.354,32335079.354,57824041.898,12502314.817,0.000
1620300.000,75.000,32337892.771,32337892.771,57824813.503,12503086.422,0.000
1620400.000,75.000,32338670.017,32338670.017,57825585.108,12503858.027,0.000
1620500.000,75.000,32339354.465,32339354.465,57826356.713,12504629.632,0.000
1620600.000,75.000,32343683.520,32343683.520,57827128.318,12505401.237,0.000
1620700.000,75.000,32345935.018,32345935.018,57827899.922,12506172.842,0.000
1620800.000,75.000,32346949.710,32346949.710,57828671.527,12506944.447,0.000
1620900.000,75.000,32348055.353,32348055.353,57829443.132,12507716.051,0.000
1621000.000,75.000,32350935.110,32350935.110,57830214.737,12508487.656,0.000
1621100.000,75.000,32352688.270,32352688.270,57830986.342,12509259.261,0.000
1621200.000,75.000,32353890.374,32353890.374,57831757.947,12510030.866,0.000
1621300.000,75.000,32356292.640,32356292.640,57832529.552,12510802.471,0.000
1621400.000,75.000,32358770.191,32358770.191,57833301.157,12511574.076,0.000
1621500.000,75.000,32360653.524,32360653.524,57834072.762,12512345.681,0.000
1621600.000,75.000,32361768.496,32361768.496,57834844.367,12513117.286,0.000
1621700.000,75.000,32364816.842,32364816.842,57835615.972,12513888.891,0.000
1621800.000,75.000,32367199.902,32367199.902,57836387.577,12514660.496,0.000
1621900.000,75.000,32367924.424,32367924.424,57837159.182,12515432.101,0.000
1622000.000,75.000,32369216.729,32369216.729,57837930.787,12516203.706,0.000
1622100.000,75.000,32373469.355,32373469.355,57838702.392,12516975.311,0.000
1622200.000,75.000,32374479.178,32374479.178,57839473.997,12517746.916,0.000
1622300.000,75.000,32374864.867,32374864.867,57840245.602,12518518.521,0.000
1622400.000,75.000,32377078.113,32377078.113,57841017.206,12519290.126,0.000
1622500.000,75.000,32379920.482,32379920.482,57841788.811,12520061.730,0.000
1622600.000,75.000,32380932.845,32380932.845,57842560.416,12520833.335,0.000
1622700.000,75.000,32382727.822,32382727.822,57843332.021,12521604.940,0.000
1622800.000,75.000,32385220.263,32385220.263,57844103.626,12522376.545,0.000
1622900.000,75.000,32387340.151,32387340.151,57844875.231,12523148.150,0.000
1623000.000,75.000,32387672.932,32387672.932,57845646.836,12523919.755,0.000
1623100.000,75.000,32388976.246,32388976.246,57846418.441,12524691.360,0.000
1623200.000,75.000,32391314.212,32391314.212,57847190.046,12525462.965,0.000
1623300.000,75.000,32392571.197,32392571.197,57847961.651,12526234.570,0.000
1623400.000,75.000,32393447.092,32393447.092,57848733.256,12527006.175,0.000
1623500.000,75.000,32395409.228,32395409.228,57849504.861,12527777.780,0.000
1623600.000,75.000,32397263.908,32397263.908,57850276.466,12528549.385,0.000
1623700.000,75.000,32401345.356,32401345.356,57851048.071,12529320.990,0.000
1623800.000,75.000,32402516.934,32402516.934,57851819.676,12530092.595,0.000
1623900.000,75.000,32405147.847,32405147.847,57852591.281,12530864.200,0.000
1624000.000,75.000,32406562.492,32406562.492,57853362.886,12531635.805,0.000
1624100.000,75.000,32407543.618,32407543.618,57854134.490,12532407.410,0.000
1624200.000,75.000,32409167.324,32409167.324,57854906.095,12533179.014,0.000
1624300.000,75.000,32411758.500,32411758.500,57855677.700,12533950.619,0.000
1624400.000,75.000,32412863.527,32412863.527,57856449.305,12534722.224,0.000
1624500.000,75.000,32413413.358,32413413.358,57857220.910,12535493.829,0.000
1624600.000,75.000,32415000.540,32415000.540,57857992.515,12536265.434,0.000
1624700.000,75.000,32419129.961,32419129.961,57858764.120,12537037.039,0.000
1624800.000,75.000,32420048.558,32420048.558,57859535.725,12537808.644,0.000
1624900.000,75.000,32420908.990,32420908.990,57860307.330,12538580.249,0.000
1625000.000,75.000,32423093.695,32423093.695,57861078.935,12539351.854,0.000
1625100.000,75.000,32425280.983,32425280.983,57861850.540,12540123.459,0.000
1625200.000,75.000,32426375.933,32426375.933,57862622.145,12540895.064,0.000
1625300.000,75.000,32427730.070,32427730.070,57863393.750,12541666.669,0.000
1625400.000,75.000,32431055.775,32431055.775,57864165.355,12542438.274,0.000
1625500.000,75.000,32431917.990,32431917.990,57864936.960,12543209.879,0.000
1625600.000,75.000,32432554.107,32432554.107,57865708.565,12543981.484,0.000
1625700.000,75.000,32435323.113,32435323.113,57866480.169,12544753.089,0.000
1625800.000,75.000,32438011.608,32438011.608,57867251.774,12545524.693,0.000
1625900.000,75.000,32438953.264,32438953.264,57868023.379,12546296.298,0.000
1626000.000,75.000,32439740.968,32439740.968,57868794.984,12547067.903,0.000
1626100.000,75.000,32441875.955,32441875.955,57869566.589,12547839.508,0.000
1626200.000,75.000,32446936.221,32446936.221,57870338.194,12548611.113,0.000
1626300.000,75.000,32447420.326,32447420.326,57871109.799,12549382.718,0.000
1626400.000,75.000,32448623.696,32448623.696,57871881.404,12550154.323,0.000
1626500.000,75.000,32451285.603,32451285.603,57872653.009,12550925.928,0.000
1626600.000,75.000,32452373.403,32452373.403,57873424.614,12551697.533,0.000
1626700.000,75.000,32453206.576,32453206.576,57874196.219,12552469.138,0.000
1626800.000,75.000,32455427.113,32455427.113,57874967.824,12553240.743,0.000
1626900.000,75.000,32458312.104,32458312.104,57875739.429,12554012.348,0.000
1627000.000,75.000,32458812.931,32458812.931,57876511.034,12554783.953,0.000
1627100.000,75.000,32459584.398,32459584.398,57877282.639,12555555.558,0.000
1627200.000,75.000,32462424.280,32462424.280,57878054.244,12556327.163,0.000
1627300.000,75.000,32463981.215,32463981.215,57878825.849,12557098.768,0.000
1627400.000,75.000,32464341.386,32464341.386,57879597.453,12557870.372,0.000
1627500.000,75.000,32467313.716,32467313.716,57880369.058,12558641.977,0.000
1627600.000,75.000,32469687.740,32469687.740,57881140.663,12559413.582,0.000
1627700.000,75.000,32470927.028,32470927.028,57881912.268,12560185.187,0.000
1627800.000,75.000,32472025.308,32472025.308,57882683.873,12560956.792,0.000
1627900.000,75.000,32474386.986,32474386.986,57883455.478,12561728.397,0.000
1628000.000,75.000,32476623.632,32476623.632,57884227.083,12562500.002,0.000
1628100.000,75.000,32477684.618,32477684.618,57884998.688,12563271.607,0.000
1628200.000,75.000,32478911.808,32478911.808,57885770.293,12564043.212,0.000
1628300.000,75.000,32481985.693,32481985.693,57886541.898,12564814.817,0.000
1628400.000,75.000,32483424.538,32483424.538,57887313.503,12565586.422,0.000
1628500.000,75.000,32484132.648,32484132.648,57888085.108,12566358.027,0.000
1628600.000,75.000,32486254.080,32486254.080,57888856.713,12567129.632,0.000
1628700.000,75.000,32488664.676,32488664.676,57889628.318,12567901.237,0.000
1628800.000,75.000,32489395.680,32489395.680,57890399.923,12568672.842,0.000
1628900.000,75.000,32490023.467,32490023.467,57891171.528,12569444.447,0.000
1629000.000,75.000,32492077.790,32492077.790,57891943.133,12570216.051,0.000
1629100.000,75.000,32493995.708,32493995.708,57892714.737,12570987.656,0.000
1629200.000,75.000,32494552.219,32494552.219,57893486.342,12571759.261,0.000
1629300.000,75.000,32496663.375,32496663.375,57894257.947,12572530.866,0.000
1629400.000,75.000,32499516.662,32499516.662,57895029.552,12573302.471,0.000
1629500.000,75.000,32501823.846,32501823.846,57895801.157,12574074.076,0.000
1629600.000,75.000,32502987.406,32502987.406,57896572.762,12574845.681,0.000
1629700.000,75.000,32505081.082,32505081.082,57897344.367,12575617.286,0.000
1629800.000,75.000,32507293.175,32507293.175,57898115.972,12576388.891,0.000
1629900.000,75.000,32508474.860,32508474.860,57898887.577,12577160.496,0.000
1630000.000,75.000,32509774.999,32509774.999,57899659.182,12577932.101,0.000
1630100.000,75.000,32511804.035,32511804.035,57900430.787,12578703.706,0.000
1630200.000,75.000,32513493.465,32513493.465,57901202.392,12579475.311,0.000
1630300.000,75.000,32515000.865,32515000.865,57901973.997,12580246.916,0.000
1630400.000,75.000,32516319.907,32516319.907,57902745.602,12581018.521,0.000
1630500.000,75.000,32518882.157,32518882.157,57903517.207,12581790.126,0.000
1630600.000,75.000,32523186.166,32523186.166,57904288.812,12582561.731,0.000
1630700.000,75.000,32523667.112,32523667.112,57905060.417,12583333.335,0.000
1630800.000,75.000,32525643.412,32525643.412,57905832.021,12584104.940,0.000
1630900.000,75.000,32527503.387,32527503.387,57906603.626,12584876.545,0.000
1631000.000,75.000,32529125.567,32529125.567,57907375.231,12585648.150,0.000
1631100.000,75.000,32530105.919,32530105.919,57908146.836,12586419.755,0.000
1631200.000,75.000,32532172.974,32532172.974,57908918.441,12587191.360,0.000
1631300.000,75.000,32534760.378,32534760.378,57909690.046,12587962.965,0.000
1631400.000,75.000,32535876.173,32535876.173,57910461.651,12588734.570,0.000
1631500.000,75.000,32536907.005,32536907.005,57911233.256,12589506.175,0.000
1631600.000,75.000,32539293.179,32539293.179,57912004.861,12590277.780,0.000
1631700.000,75.000,32540427.903,32540427.903,57912776.466,12591049.385,0.000
1631800.000,75.000,32541858.515,32541858.515,57913548.071,12591820.990,0.000
1631900.000,75.000,32546503.731,32546503.731,57914319.676,12592592.595,0.000
1632000.000,75.000,32549051.984,32549051.984,57915091.281,12593364.200,0.000
1632100.000,75.000,32550119.131,32550119.131,57915862.886,12594135.805,0.000
1632200.000,75.000,32550763.814,32550763.814,57916634.491,12594907.410,0.000
1632300.000,75.000,32553594.974,32553594.974,57917406.096,12595679.014,0.000
1632400.000,75.000,32556402.601,32556402.601,57918177.700,12596450.619,0.000
1632500.000,75.000,32557100.688,32557100.688,57918949.305,12597222.224,0.000
1632600.000,75.000,32558808.883,32558808.883,57919720.910,12597993.829,0.000
1632700.000,75.000,32561166.547,32561166.547,57920492.515,12598765.434,0.000
1632800.000,75.000,32562645.722,32562645.722,57921264.120,12599537.039,0.000
1632900.000,75.000,32563143.088,32563143.088,57922035.725,12600308.644,0.000
1633000.000,75.000,32564468.262,32564468.262,57922807.330,12601080.249,0.000
1633100.000,75.000,32568486.735,32568486.735,57923578.935,12601851.854,0.000
1633200.000,75.000,32569403.150,32569403.150,57924350.540,12602623.459,0.000
1633300.000,75.000,32570380.777,32570380.777,57925122.145,12603395.064,0.000
1633400.000,75.000,32573485.822,32573485.822,57925893.750,12604166.669,0.000
1633500.000,75.000,32575116.989,32575116.989,57926665.355,12604938.274,0.000
1633600.000,75.000,32575715.330,32575715.330,57927436.960,12605709.879,0.000
1633700.000,75.000,32578072.551,32578072.551,57928208.565,12606481.484,0.000
1633800.000,75.000,32580600.252,32580600.252,57928980.170,12607253.089,0.000
1633900.000,75.000,32581353.608,32581353.608,57929751.775,12608024.693,0.000
1634000.000,75.000,32581967.361,32581967.361,57930523.380,12608796.298,0.000
1634100.000,75.000,32585377.726,32585377.726,57931294.984,12609567.903,0.000
1634200.000,75.000,32587240.722,32587240.722,57932066.589,12610339.508,0.000
1634300.000,75.000,32588621.229,32588621.229,57932838.194,12611111.113,0.000
1634400.000,75.000,32590811.972,32590811.972,57933609.799,12611882.718,0.000
1634500.000,75.000,32592947.063,32592947.063,57934381.404,12612654.323,0.000
1634600.000,75.000,32594593.597,32594593.597,57935153.009,12613425.928,0.000
1634700.000,75.000,32595268.183,32595268.183,57935924.614,12614197.533,0.000
1634800.000,75.000,32596959.156,32596959.156,57936696.219,12614969.138,0.000
1634900.000,75.000,32599519.106,32599519.106,57937467.824,12615740.743,0.000
1635000.000,75.000,32600781.353,32600781.353,57938239.429,12616512.348,0.000
1635100.000,75.000,32601433.523,32601433.523,57939011.034,12617283.953,0.000
1635200.000,75.000,32604028.972,32604028.972,57939782.639,12618055.558,0.000
1635300.000,75.000,32605814.041,32605814.041,57940554.244,12618827.163,0.000
1635400.000,75.000,32606290.718,32606290.718,57941325.849,12619598.768,0.000
1635500.000,75.000,32607517.249,32607517.249,57942097.454,12620370.372,0.000
1635600.000,75.000,32610346.094,32610346.094,57942869.059,12621141.977,0.000
1635700.000,75.000,32613818.729,32613818.729,57943640.664,12621913.582,0.000
1635800.000,75.000,32614658.335,32614658.335,57944412.268,12622685.187,0.000
1635900.000,75.000,32617131.059,32617131.059,57945183.873,12623456.792,0.000
1636000.000,75.000,32622299.487,32622299.487,57945955.478,12624228.397,0.000
1636100.000,75.000,32623542.020,32623542.020,57946727.083,12625000.002,0.000
1636200.000,75.000,32625366.006,32625366.006,57947498.688,12625771.607,0.000
1636300.000,75.000,32627346.874,32627346.874,57948270.293,12626543.212,0.000
1636400.000,75.000,32630102.040,32630102.040,57949041.898,12627314.817,0.000
1636500.000,75.000,32630991.090,32630991.090,57949813.503,12628086.422,0.000
1636600.000,75.000,32632154.652,32632154.652,57950585.108,12628858.027,0.000
1636700.000,75.000,32635161.647,32635161.647,57951356.713,12629629.632,0.000
1636800.000,75.000,32637236.832,32637236.832,57952128.318,12630401.237,0.000
1636900.000,75.000,32638288.991,32638288.991,57952899.923,12631172.842,0.000
1637000.000,75.000,32641361.665,32641361.665,57953671.528,12631944.447,0.000
1637100.000,75.000,32643307.665,32643307.665,57954443.133,12632716.052,0.000
1637200.000,75.000,32644278.411,32644278.411,57955214.738,12633487.656,0.000
1637300.000,75.000,32645052.133,32645052.133,57955986.343,12634259.261,0.000
1637400.000,75.000,32646935.964,32646935.964,57956757.948,12635030.866,0.000
1637500.000,75.000,32649294.853,32649294.853,57957529.552,12635802.471,0.000
1637600.000,75.000,32649864.206,32649864.206,57958301.157,12636574.076,0.000
1637700.000,75.000,32650725.133,32650725.133,57959072.762,12637345.681,0.000
1637800.000,75.000,32654392.749,32654392.749,57959844.367,12638117.286,0.000
1637900.000,75.000,32655460.991,32655460.991,57960615.972,12638888.891,0.000
1638000.000,75.000,32656848.380,32656848.380,57961387.577,12639660.496,0.000
1638100.000,75.000,32658350.418,32658350.418,57962159.182,12640432.101,0.000
1638200.000,75.000,32662049.595,32662049.595,57962930.787,12641203.706,0.000
1638300.000,75.000,32663091.305,32663091.305,57963702.392,12641975.311,0.000
1638400.000,75.000,32664024.377,32664024.377,57964473.997,12642746.916,0.000
1638500.000,75.000,32671575.067,32671575.067,57965245.602,12643518.521,0.000
1638600.000,75.000,32673355.284,32673355.284,57966017.207,12644290.126,0.000
1638700.000,75.000,32674155.743,32674155.743,57966788.812,12645061.731,0.000
1638800.000,75.000,32675346.393,32675346.393,57967560.417,12645833.335,0.000
1638900.000,75.000,32678604.317,32678604.317,57968332.022,12646604.940,0.000
1639000.000,75.000,32680520.592,32680520.592,57969103.627,12647376.545,0.000
1639100.000,75.000,32681045.623,32681045.623,57969875.231,12648148.150,0.000
1639200.000,75.000,32683279.818,32683279.818,57970646.836,12648919.755,0.000
1639300.000,75.000,32686349.468,32686349.468,57971418.441,12649691.360,0.000
1639400.000,75.000,32687421.031,32687421.031,57972190.046,12650462.965,0.000
1639500.000,75.000,32688108.003,32688108.003,57972961.651,12651234.570,0.000
1639600.000,75.000,32690589.492,32690589.492,57973733.256,12652006.175,0.000
1639700.000,75.000,32694755.807,32694755.807,57974504.861,12652777.780,0.000
1639800.000,75.000,32695326.575,32695326.575,57975276.466,12653549.385,0.000
1639900.000,75.000,32696592.111,32696592.111,57976048.071,12654320.990,0.000
1640000.000,75.000,32699824.883,32699824.883,57976819.676,12655092.595,0.000
1640100.000,75.000,32701034.207,32701034.207,57977591.281,12655864.200,0.000
1640200.000,75.000,32701707.387,32701707.387,57978362.886,12656635.805,0.000
1640300.000,75.000,32704888.781,32704888.781,57979134.491,12657407.410,0.000
1640400.000,75.000,32708366.288,32708366.288,57979906.096,12658179.014,0.000
1640500.000,75.000,32709247.591,32709247.591,57980677.701,12658950.619,0.000
1640600.000,75.000,32710276.488,32710276.488,57981449.306,12659722.224,0.000
1640700.000,75.000,32714293.214,32714293.214,57982220.911,12660493.829,0.000
1640800.000,75.000,32716479.630,32716479.630,57982992.515,12661265.434,0.000
1640900.000,75.000,32717110.044,32717110.044,57983764.120,12662037.039,0.000
1641000.000,75.000,32721002.875,32721002.875,57984535.725,12662808.644,0.000
1641100.000,75.000,32724622.391,32724622.391,57985307.330,12663580.249,0.000
1641200.000,75.000,32725738.768,32725738.768,57986078.935,12664351.854,0.000
1641300.000,75.000,32726740.715,32726740.715,57986850.540,12665123.459,0.000
1641400.000,75.000,32728951.848,32728951.848,57987622.145,12665895.064,0.000
1641500.000,75.000,32730901.767,32730901.767,57988393.750,12666666.669,0.000
1641600.000,75.000,32732101.725,32732101.725,57989165.355,12667438.274,0.000
1641700.000,75.000,32732918.296,32732918.296,57989936.960,12668209.879,0.000
1641800.000,75.000,32734970.598,32734970.598,57990708.565,12668981.484,0.000
1641900.000,75.000,32736757.914,32736757.914,57991480.170,12669753.089,0.000
1642000.000,75.000,32737513.603,32737513.603,57992251.775,12670524.693,0.000
1642100.000,75.000,32739495.204,32739495.204,57993023.380,12671296.298,0.000
1642200.000,75.000,32741893.072,32741893.072,57993794.985,12672067.903,0.000
1642300.000,75.000,32745147.282,32745147.282,57994566.590,12672839.508,0.000
1642400.000,75.000,32746172.614,32746172.614,57995338.195,12673611.113,0.000
1642500.000,75.000,32747437.416,32747437.416,57996109.799,12674382.718,0.000
1642600.000,75.000,32755152.719,32755152.719,57996881.404,12675154.323,0.000
1642700.000,75.000,32756286.897,32756286.897,57997653.009,12675925.928,0.000
1642800.000,75.000,32757834.692,32757834.692,57998424.614,12676697.533,0.000
1642900.000,75.000,32760252.117,32760252.117,57999196.219,12677469.138,0.000
1643000.000,75.000,32762877.788,32762877.788,57999967.824,12678240.743,0.000
1643100.000,75.000,32763556.406,32763556.406,58000739.429,12679012.348,0.000
1643200.000,75.000,32764737.436,32764737.436,58001511.034,12679783.953,0.000
1643300.000,75.000,32767444.013,32767444.013,58002282.639,12680555.558,0.000
1643400.000,75.000,32768324.298,32768324.298,58003054.244,12681327.163,0.000
1643500.000,75.000,32769163.098,32769163.098,58003825.849,12682098.768,0.000
1643600.000,75.000,32773089.428,32773089.428,58004597.454,12682870.373,0.000
1643700.000,75.000,32775050.805,32775050.805,58005369.059,12683641.977,0.000
1643800.000,75.000,32777804.187,32777804.187,58006140.664,12684413.582,0.000
1643900.000,75.000,32778858.788,32778858.788,58006912.269,12685185.187,0.000
1644000.000,75.000,32781583.264,32781583.264,58007683.874,12685956.792,0.000
1644100.000,75.000,32783835.317,32783835.317,58008455.479,12686728.397,0.000
1644200.000,75.000,32784320.478,32784320.478,58009227.083,12687500.002,0.000
1644300.000,75.000,32785910.822,32785910.822,58009998.688,12688271.607,0.000
1644400.000,75.000,32787982.000,32787982.000,58010770.293,12689043.212,0.000
1644500.000,75.000,32789911.195,32789911.195,58011541.898,12689814.817,0.000
1644600.000,75.000,32790604.989,32790604.989,58012313.503,12690586.422,0.000
1644700.000,75.000,32792784.234,32792784.234,58013085.108,12691358.027,0.000
1644800.000,75.000,32796521.668,32796521.668,58013856.713,12692129.632,0.000
1644900.000,75.000,32797205.070,32797205.070,58014628.318,12692901.237,0.000
1645000.000,75.000,32798109.893,32798109.893,58015399.923,12693672.842,0.000
1645100.000,75.000,32805991.193,32805991.193,58016171.528,12694444.447,0.000
1645200.000,75.000,32807575.175,32807575.175,58016943.133,12695216.052,0.000
1645300.000,75.000,32808173.071,32808173.071,58017714.738,12695987.656,0.000
1645400.000,75.000,32810242.364,32810242.364,58018486.343,12696759.261,0.000
1645500.000,75.000,32812726.198,32812726.198,58019257.948,12697530.866,0.000
1645600.000,75.000,32813494.416,32813494.416,58020029.553,12698302.471,0.000
1645700.000,75.000,32814230.580,32814230.580,58020801.158,12699074.076,0.000
1645800.000,75.000,32816396.844,32816396.844,58021572.762,12699845.681,0.000
1645900.000,75.000,32818557.741,32818557.741,58022344.367,12700617.286,0.000
1646000.000,75.000,32819218.947,32819218.947,58023115.972,12701388.891,0.000
1646100.000,75.000,32820248.835,32820248.835,58023887.577,12702160.496,0.000
1646200.000,75.000,32823239.242,32823239.242,58024659.182,12702932.101,0.000
1646300.000,75.000,32825007.540,32825007.540,58025430.787,12703703.706,0.000
1646400.000,75.000,32827419.206,32827419.206,58026202.392,12704475.311,0.000
1646500.000,75.000,32829793.888,32829793.888,58026973.997,12705246.916,0.000
1646600.000,75.000,32832340.121,32832340.121,58027745.602,12706018.521,0.000
1646700.000,75.000,32833172.500,32833172.500,58028517.207,12706790.126,0.000
1646800.000,75.000,32834137.295,32834137.295,58029288.812,12707561.731,0.000
1646900.000,75.000,32836879.453,32836879.453,58030060.417,12708333.335,0.000
1647000.000,75.000,32839181.389,32839181.389,58030832.022,12709104.940,0.000
1647100.000,75.000,32839875.780,32839875.780,58031603.627,12709876.545,0.000
1647200.000,75.000,32841340.520,32841340.520,58032375.232,12710648.150,0.000
1647300.000,75.000,32844794.807,32844794.807,58033146.837,12711419.755,0.000
1647400.000,75.000,32846010.160,32846010.160,58033918.442,12712191.360,0.000
1647500.000,75.000,32846715.355,32846715.355,58034690.046,12712962.965,0.000
1647600.000,75.000,32850510.096,32850510.096,58035461.651,12713734.570,0.000
1647700.000,75.000,32854131.060,32854131.060,58036233.256,12714506.175,0.000
1647800.000,75.000,32855375.687,32855375.687,58037004.861,12715277.780,0.000
1647900.000,75.000,32856288.956,32856288.956,58037776.466,12716049.385,0.000
1648000.000,75.000,32858903.623,32858903.623,58038548.071,12716820.990,0.000
1648100.000,75.000,32860899.233,32860899.233,58039319.676,12717592.595,0.000
1648200.000,75.000,32861654.587,32861654.587,58040091.281,12718364.200,0.000
1648300.000,75.000,32863191.206,32863191.206,58040862.886,12719135.805,0.000
1648400.000,75.000,32865291.612,32865291.612,58041634.491,12719907.410,0.000
1648500.000,75.000,32866549.694,32866549.694,58042406.096,12720679.014,0.000
1648600.000,75.000,32868282.278,32868282.278,58043177.701,12721450.619,0.000
1648700.000,75.000,32870150.193,32870150.193,58043949.306,12722222.224,0.000
1648800.000,75.000,32872183.616,32872183.616,58044720.911,12722993.829,0.000
1648900.000,75.000,32872987.054,32872987.054,58045492.516,12723765.434,0.000
1649000.000,75.000,32874367.274,32874367.274,58046264.121,12724537.039,0.000
1649100.000,75.000,32876208.708,32876208.708,58047035.726,12725308.644,0.000
1649200.000,75.000,32881305.740,32881305.740,58047807.330,12726080.249,0.000
1649300.000,75.000,32881923.981,32881923.981,58048578.935,12726851.854,0.000
1649400.000,75.000,32882911.799,32882911.799,58049350.540,12727623.459,0.000
1649500.000,75.000,32888239.122,32888239.122,58050122.145,12728395.064,0.000
1649600.000,75.000,32889154.243,32889154.243,58050893.750,12729166.669,0.000
1649700.000,75.000,32889963.621,32889963.621,58051665.355,12729938.274,0.000
1649800.000,75.000,32892044.022,32892044.022,58052436.960,12730709.879,0.000
1649900.000,75.000,32895059.097,32895059.097,58053208.565,12731481.484,0.000
1650000.000,75.000,32895784.315,32895784.315,58053980.170,12732253.089,0.000
1650100.000,75.000,32896834.961,32896834.961,58054751.775,12733024.694,0.000
1650200.000,75.000,32900241.034,32900241.034,58055523.380,12733796.298,0.000
1650300.000,75.000,32902267.952,32902267.952,58056294.985,12734567.903,0.000
1650400.000,75.000,32902960.254,32902960.254,58057066.590,12735339.508,0.000
