# t(s), cv(%), R($), iR($), C($), iC($), d
2402.000,62.175,137788.042,143458.697,46860762.544,1854166.667,17.100
2403.000,62.175,137848.280,143519.335,46861402.205,1854938.272,17.100
2404.000,62.175,137984.248,143655.867,46862041.865,1855709.877,17.100
2405.000,62.175,138070.601,143746.357,46862681.525,1856481.481,17.100
2406.000,62.175,138105.658,143785.379,46863321.186,1857253.086,17.100
2407.000,62.175,138230.234,143911.963,46863960.846,1858024.691,17.100
2408.000,62.175,138342.528,144027.853,46864600.507,1858796.296,17.100
2409.000,62.175,138424.192,144115.711,46865240.167,1859567.901,17.100
2410.000,62.175,138478.173,144170.687,46865879.828,1860339.506,17.100
2411.000,62.175,138591.942,144285.702,46866519.488,1861111.111,17.100
2412.000,62.175,138740.092,144437.400,46867159.149,1861882.716,17.100
2413.000,62.175,138816.617,144514.214,46867798.809,1862654.321,17.100
2414.000,62.175,138881.584,144580.571,46868438.470,1863425.926,17.100
2415.000,62.175,139035.347,144738.906,46869078.130,1864197.531,17.100
2416.000,62.175,139138.288,144845.275,46869717.791,1864969.136,17.100
2417.000,62.175,139190.601,144902.429,46870357.451,1865740.741,17.100
2418.000,62.175,139322.236,145041.606,46870997.112,1866512.346,17.100
2419.000,62.175,139454.986,145175.684,46871636.772,1867283.951,17.100
2420.000,62.175,139544.694,145268.583,46872276.433,1868055.556,17.100
2421.000,62.175,139603.234,145331.566,46872916.093,1868827.160,17.100
2422.000,62.175,139731.775,145472.245,46873555.754,1869598.765,17.100
2423.000,62.175,139882.720,145626.260,46874195.414,1870370.370,17.100
2424.000,62.175,139932.962,145679.422,46874835.075,1871141.975,17.100
2425.000,62.175,139992.012,145741.348,46875474.735,1871913.580,17.100
2426.000,62.175,140136.571,145891.852,46876114.396,1872685.185,17.100
2427.000,62.175,140217.413,145979.699,46876754.056,1873456.790,17.100
2428.000,62.175,140264.386,146031.502,46877393.717,1874228.395,17.100
2429.000,62.175,140391.760,146162.536,46878033.377,1875000.000,17.100
2430.000,62.175,140505.977,146280.158,46878673.038,1875771.605,17.100
2431.000,62.175,140591.887,146366.337,46879312.698,1876543.210,17.100
2432.000,62.175,140648.067,146423.669,46879952.359,1877314.815,17.100
2433.000,62.175,140760.795,146541.742,46880592.019,1878086.420,17.100
2434.000,62.175,140901.307,146684.123,46881231.680,1878858.025,17.100
2435.000,62.175,140976.704,146761.200,46881871.340,1879629.630,17.100
2436.000,62.175,141052.179,146837.335,46882511.001,1880401.235,17.100
2437.000,62.175,141208.835,146994.781,46883150.661,1881172.840,17.100
2438.000,62.175,141301.692,147091.598,46883790.322,1881944.444,17.100
2439.000,62.175,141359.492,147152.345,46884429.982,1882716.049,17.100
2440.000,62.175,141499.047,147295.300,46885069.643,1883487.654,17.100
2441.000,62.175,141634.462,147432.307,46885709.303,1884259.259,17.100
2442.000,62.175,141719.531,147523.399,46886348.964,1885030.864,17.100
2443.000,62.175,141783.000,147588.341,46886988.624,1885802.469,17.100
2444.000,62.175,141921.759,147729.994,46887628.285,1886574.074,17.100
2445.000,62.175,142070.829,147879.838,46888267.945,1887345.679,17.100
2446.000,62.175,142107.803,147918.514,46888907.606,1888117.284,17.100
2447.000,62.175,142206.420,148018.356,46889547.266,1888888.889,17.100
2448.000,62.175,142349.935,148164.155,46890186.927,1889660.494,17.100
2449.000,62.175,142431.987,148249.713,46890826.587,1890432.099,17.100
2450.000,62.175,142480.309,148304.053,46891466.248,1891203.704,17.100
2451.000,62.175,142609.802,148444.423,46892105.908,1891975.309,17.100
2452.000,62.175,142725.450,148562.469,46892745.569,1892746.914,17.100
2453.000,62.175,142810.133,148647.306,46893385.229,1893518.519,17.100
2454.000,62.175,142869.212,148706.712,46894024.890,1894290.123,17.100
2455.000,62.175,142987.087,148827.808,46894664.550,1895061.728,17.100
2456.000,62.175,143117.294,148964.227,46895304.211,1895833.333,17.100
2457.000,62.175,143181.318,149028.561,46895943.871,1896604.938,17.100
2458.000,62.175,143265.135,149113.697,46896583.532,1897376.543,17.100
2459.000,62.175,143417.021,149273.478,46897223.192,1898148.148,17.100
2460.000,62.175,143509.556,149370.038,46897862.853,1898919.753,17.100
2461.000,62.175,143572.046,149433.488,46898502.513,1899691.358,17.100
2462.000,62.175,143707.311,149584.399,46899142.174,1900462.963,17.100
2463.000,62.175,143841.530,149721.752,46899781.834,1901234.568,17.100
2464.000,62.175,143918.538,149812.720,46900421.495,1902006.173,17.100
2465.000,62.175,143982.936,149877.854,46901061.155,1902777.778,17.100
2466.000,62.175,144122.397,150020.208,46901700.816,1903549.383,17.100
2467.000,62.175,144252.713,150158.326,46902340.476,1904320.988,17.100
2468.000,62.175,144287.191,150196.344,46902980.137,1905092.593,17.100
2469.000,62.175,144400.799,150311.177,46903619.797,1905864.198,17.100
2470.000,62.175,144541.446,150455.485,46904259.458,1906635.802,17.100
2471.000,62.175,144607.755,150523.094,46904899.118,1907407.407,17.100
2472.000,62.175,144665.962,150587.766,46905538.779,1908179.012,17.100
2473.000,62.175,144805.621,150729.171,46906178.439,1908950.617,17.100
2474.000,62.175,144922.802,150846.794,46906818.100,1909722.222,17.100
2475.000,62.175,145001.094,150925.214,46907457.760,1910493.827,17.100
2476.000,62.175,145059.773,150985.550,46908097.421,1911265.432,17.100
2477.000,62.175,145177.744,151107.709,46908737.081,1912037.037,17.100
2478.000,62.175,145297.566,151241.298,46909376.742,1912808.642,17.100
2479.000,62.175,145345.485,151292.159,46910016.402,1913580.247,17.100
2480.000,62.175,145442.917,151394.971,46910656.063,1914351.852,17.100
2481.000,62.175,145594.933,151549.886,46911295.723,1915123.457,17.100
2482.000,62.175,145689.652,151644.988,46911935.384,1915895.062,17.100
2483.000,62.175,145742.369,151701.600,46912575.044,1916666.667,17.100
2484.000,62.175,145878.625,151853.879,46913214.705,1917438.272,17.100
2485.000,62.175,146016.847,151993.871,46913854.365,1918209.877,17.100
2486.000,62.175,146101.319,152081.729,46914494.025,1918981.481,17.100
2487.000,62.175,146163.712,152149.171,46915133.686,1919753.086,17.100
2488.000,62.175,146302.659,152292.892,46915773.346,1920524.691,17.100
2489.000,62.175,146427.030,152422.888,46916413.007,1921296.296,17.100
2490.000,62.175,146479.021,152476.899,46917052.667,1922067.901,17.100
2491.000,62.175,146597.405,152599.992,46917692.328,1922839.506,17.100
2492.000,62.175,146746.801,152753.811,46918331.988,1923611.111,17.100
2493.000,62.175,146814.552,152822.159,46918971.649,1924382.716,17.100
2494.000,62.175,146872.150,152886.430,46919611.309,1925154.321,17.100
2495.000,62.175,147012.823,153032.561,46920250.970,1925925.926,17.100
2496.000,62.175,147126.284,153148.303,46920890.630,1926697.531,17.100
2497.000,62.175,147199.436,153223.854,46921530.291,1927469.136,17.100
2498.000,62.175,147259.834,153285.079,46922169.951,1928240.741,17.100
2499.000,62.175,147380.299,153407.577,46922809.612,1929012.346,17.100
2500.000,62.175,147483.355,153516.762,46923449.272,1929783.951,17.100
2501.000,62.175,147526.524,153566.947,46924088.933,1930555.556,17.100
2502.000,62.175,147633.533,153685.381,46924728.593,1931327.160,17.100
2503.000,62.175,147783.857,153842.750,46925368.254,1932098.765,17.100
2504.000,62.175,147876.716,153936.275,46926007.914,1932870.370,17.100
2505.000,62.175,147936.996,153997.880,46926647.575,1933641.975,17.100
2506.000,62.175,148082.795,154154.523,46927287.235,1934413.580,17.100
2507.000,62.175,148219.640,154292.496,46927926.896,1935185.185,17.100
2508.000,62.175,148292.268,154366.648,46928566.556,1935956.790,17.100
2509.000,62.175,148365.660,154443.368,46929206.217,1936728.395,17.100
2510.000,62.175,148506.457,154586.075,46929845.877,1937500.000,17.100
2511.000,62.175,148625.642,154710.347,46930485.538,1938271.605,17.100
2512.000,62.175,148670.907,154760.133,46931125.198,1939043.210,17.100
2513.000,62.175,148808.953,154901.923,46931764.859,1939814.815,17.100
2514.000,62.175,148963.661,155060.066,46932404.519,1940586.420,17.100
2515.000,62.175,149026.643,155124.381,46933044.180,1941358.025,17.100
2516.000,62.175,149090.058,155190.058,46933683.840,1942129.630,17.100
2517.000,62.175,149220.620,155333.663,46934323.501,1942901.235,17.100
2518.000,62.175,149336.468,155452.397,46934963.161,1943672.840,17.100
2519.000,62.175,149409.070,155526.214,46935602.822,1944444.444,17.100
2520.000,62.175,149474.595,155594.065,46936242.482,1945216.049,17.100
2521.000,62.175,149607.994,155732.628,46936882.143,1945987.654,17.100
2522.000,62.175,149693.710,155827.522,46937521.803,1946759.259,17.100
2523.000,62.175,149747.076,155881.691,46938161.464,1947530.864,17.100
2524.000,62.175,149872.290,156008.766,46938801.124,1948302.469,17.100
2525.000,62.175,150024.073,156168.185,46939440.785,1949074.074,17.100
2526.000,62.175,150112.702,156259.351,46940080.445,1949845.679,17.100
2527.000,62.175,150178.722,156326.049,46940720.106,1950617.284,17.100
2528.000,62.175,150325.151,156478.128,46941359.766,1951388.889,17.100
2529.000,62.175,150438.534,156603.122,46941999.427,1952160.494,17.100
2530.000,62.175,150500.450,156676.129,46942639.087,1952932.099,17.100
2531.000,62.175,150595.583,156773.257,46943278.748,1953703.704,17.100
2532.000,62.175,150738.083,156916.830,46943918.408,1954475.309,17.100
2533.000,62.175,150839.090,157020.959,46944558.069,1955246.914,17.100
2534.000,62.175,150894.655,157078.339,46945197.729,1956018.519,17.100
2535.000,62.175,151036.104,157225.358,46945837.390,1956790.123,17.100
2536.000,62.175,151193.937,157384.218,46946477.050,1957561.728,17.100
2537.000,62.175,151257.325,157447.707,46947116.711,1958333.333,17.100
2538.000,62.175,151324.224,157516.631,46947756.371,1959104.938,17.100
2539.000,62.175,151466.078,157658.848,46948396.032,1959876.543,17.100
2540.000,62.175,151587.582,157782.030,46949035.692,1960648.148,17.100
2541.000,62.175,151624.943,157820.670,46949675.353,1961419.753,17.100
2542.000,62.175,151731.685,157932.756,46950315.013,1962191.358,17.100
2543.000,62.175,151862.052,158065.690,46950954.674,1962962.963,17.100
2544.000,62.175,151951.674,158160.011,46951594.334,1963734.568,17.100
2545.000,62.175,151997.165,158208.381,46952233.995,1964506.173,17.100
2546.000,62.175,152123.854,158343.362,46952873.655,1965277.778,17.100
2547.000,62.175,152283.162,158504.461,46953513.316,1966049.383,17.100
2548.000,62.175,152372.049,158596.298,46954152.976,1966820.988,17.100
2549.000,62.175,152436.218,158665.299,46954792.637,1967592.593,17.100
2550.000,62.175,152580.364,158821.206,46955432.297,1968364.198,17.100
2551.000,62.175,152696.559,158938.714,46956071.958,1969135.802,17.100
2552.000,62.175,152762.700,159009.748,46956711.618,1969907.407,17.100
2553.000,62.175,152850.286,159109.349,46957351.279,1970679.012,17.100
2554.000,62.175,152996.231,159257.882,46957990.939,1971450.617,17.100
2555.000,62.175,153096.532,159359.236,46958630.600,1972222.222,17.100
2556.000,62.175,153154.294,159420.658,46959270.260,1972993.827,17.100
2557.000,62.175,153303.446,159573.215,46959909.921,1973765.432,17.100
2558.000,62.175,153456.946,159731.271,46960549.581,1974537.037,17.100
2559.000,62.175,153517.410,159795.222,46961189.242,1975308.642,17.100
2560.000,62.175,153583.841,159862.784,46961828.902,1976080.247,17.100
2561.000,62.175,153720.900,160005.621,46962468.563,1976851.852,17.100
2562.000,62.175,153831.254,160119.799,46963108.223,1977623.457,17.100
2563.000,62.175,153870.709,160160.385,46963747.884,1978395.062,17.100
2564.000,62.175,153998.230,160291.177,46964387.544,1979166.667,17.100
2565.000,62.175,154130.685,160425.213,46965027.205,1979938.272,17.100
2566.000,62.175,154207.569,160504.963,46965666.865,1980709.877,17.100
2567.000,62.175,154264.672,160564.286,46966306.525,1981481.481,17.100
2568.000,62.175,154400.672,160703.284,46966946.186,1982253.086,17.100
2569.000,62.175,154562.622,160866.535,46967585.846,1983024.691,17.100
2570.000,62.175,154641.631,160949.448,46968225.507,1983796.296,17.100
2571.000,62.175,154709.488,161018.929,46968865.167,1984567.901,17.100
2572.000,62.175,154859.067,161177.119,46969504.828,1985339.506,17.100
2573.000,62.175,154972.991,161292.673,46970144.488,1986111.111,17.100
2574.000,62.175,155035.887,161356.153,46970784.149,1986882.716,17.100
2575.000,62.175,155158.483,161481.027,46971423.809,1987654.321,17.100
2576.000,62.175,155302.582,161625.984,46972063.470,1988425.926,17.100
2577.000,62.175,155396.824,161720.589,46972703.130,1989197.531,17.100
2578.000,62.175,155458.575,161783.802,46973342.791,1989969.136,17.100
2579.000,62.175,155610.925,161940.933,46973982.451,1990740.741,17.100
2580.000,62.175,155766.526,162099.823,46974622.112,1991512.346,17.100
2581.000,62.175,155827.307,162161.009,46975261.772,1992283.951,17.100
2582.000,62.175,155891.883,162228.014,46975901.433,1993055.556,17.100
2583.000,62.175,156028.407,162370.689,46976541.093,1993827.160,17.100
2584.000,62.175,156116.284,162475.950,46977180.754,1994598.765,17.100
2585.000,62.175,156167.205,162527.816,46977820.414,1995370.370,17.100
2586.000,62.175,156297.544,162658.733,46978460.075,1996141.975,17.100
2587.000,62.175,156442.446,162806.598,46979099.735,1996913.580,17.100
2588.000,62.175,156516.963,162885.516,46979739.396,1997685.185,17.100
2589.000,62.175,156577.265,162946.008,46980379.056,1998456.790,17.100
2590.000,62.175,156711.709,163086.208,46981018.717,1999228.395,17.100
2591.000,62.175,156855.068,163240.815,46981658.377,2000000.000,17.100
2592.000,62.175,156928.104,163322.396,46982298.038,2000771.605,17.100
2593.000,62.175,156999.111,163395.150,46982937.698,2001543.210,17.100
2594.000,62.175,157150.055,163546.582,46983577.359,2002314.815,17.100
2595.000,62.175,157254.840,163656.884,46984217.019,2003086.420,17.100
2596.000,62.175,157311.865,163717.463,46984856.680,2003858.025,17.100
2597.000,62.175,157420.792,163839.579,46985496.340,2004629.630,17.100
2598.000,62.175,157566.965,163986.341,46986136.001,2005401.235,17.100
2599.000,62.175,157657.322,164078.886,46986775.661,2006172.840,17.100
2600.000,62.175,157721.492,164145.340,46987415.322,2006944.444,17.100
2601.000,62.175,157878.401,164305.764,46988054.982,2007716.049,17.100
2602.000,62.175,158024.429,164460.480,46988694.643,2008487.654,17.100
2603.000,62.175,158076.661,164513.154,46989334.303,2009259.259,17.100
2604.000,62.175,158161.767,164600.971,46989973.964,2010030.864,17.100
2605.000,62.175,158298.695,164743.548,46990613.624,2010802.469,17.100
2606.000,62.175,158405.310,164853.191,46991253.285,2011574.074,17.100
2607.000,62.175,158458.442,164908.571,46991892.945,2012345.679,17.100
2608.000,62.175,158593.653,165046.499,46992532.606,2013117.284,17.100
2609.000,62.175,158750.582,165204.664,46993172.266,2013888.889,17.100
2610.000,62.175,158823.874,165280.656,46993811.927,2014660.494,17.100
2611.000,62.175,158880.759,165343.322,46994451.587,2015432.099,17.100
2612.000,62.175,159012.176,165484.248,46995091.248,2016203.704,17.100
2613.000,62.175,159162.811,165637.346,46995730.908,2016975.309,17.100
2614.000,62.175,159236.166,165715.049,46996370.569,2017746.914,17.100
2615.000,62.175,159308.722,165797.094,46997010.229,2018518.519,17.100
2616.000,62.175,159455.430,165946.675,46997649.890,2019290.123,17.100
2617.000,62.175,159560.928,166054.154,46998289.550,2020061.728,17.100
2618.000,62.175,159622.046,166118.694,46998929.211,2020833.333,17.100
2619.000,62.175,159746.830,166247.866,46999568.871,2021604.938,17.100
2620.000,62.175,159894.293,166395.547,47000208.532,2022376.543,17.100
2621.000,62.175,159985.956,166488.091,47000848.192,2023148.148,17.100
2622.000,62.175,160055.029,166557.987,47001487.853,2023919.753,17.100
2623.000,62.175,160209.965,166717.314,47002127.513,2024691.358,17.100
2624.000,62.175,160347.994,166857.757,47002767.174,2025462.963,17.100
2625.000,62.175,160387.366,166901.280,47003406.834,2026234.568,17.100
2626.000,62.175,160505.541,167021.647,47004046.495,2027006.173,17.100
2627.000,62.175,160650.074,167167.202,47004686.155,2027777.778,17.100
2628.000,62.175,160739.743,167258.025,47005325.816,2028549.383,17.100
2629.000,62.175,160798.607,167320.257,47005965.476,2029320.988,17.100
2630.000,62.175,160935.896,167461.348,47006605.137,2030092.593,17.100
2631.000,62.175,161096.953,167623.666,47007244.797,2030864.198,17.100
2632.000,62.175,161163.931,167695.945,47007884.458,2031635.802,17.100
2633.000,62.175,161225.965,167761.591,47008524.118,2032407.407,17.100
2634.000,62.175,161366.587,167906.735,47009163.779,2033179.012,17.100
2635.000,62.175,161510.241,168052.198,47009803.439,2033950.617,17.100
2636.000,62.175,161556.654,168100.584,47010443.100,2034722.222,17.100
2637.000,62.175,161665.656,168210.522,47011082.760,2035493.827,17.100
2638.000,62.175,161799.731,168356.483,47011722.421,2036265.432,17.100
2639.000,62.175,161896.963,168454.383,47012362.081,2037037.037,17.100
2640.000,62.175,161949.261,168509.712,47013001.742,2037808.642,17.100
2641.000,62.175,162077.818,168646.635,47013641.402,2038580.247,17.100
2642.000,62.175,162226.990,168797.042,47014281.063,2039351.852,17.100
2643.000,62.175,162320.127,168890.543,47014920.723,2040123.457,17.100
2644.000,62.175,162389.284,168961.547,47015560.384,2040895.062,17.100
2645.000,62.175,162551.117,169126.935,47016200.044,2041666.667,17.100
2646.000,62.175,162667.567,169256.407,47016839.705,2042438.272,17.100
2647.000,62.175,162714.107,169303.623,47017479.365,2043209.877,17.100
2648.000,62.175,162838.823,169435.027,47018119.025,2043981.481,17.100
2649.000,62.175,162985.692,169583.552,47018758.686,2044753.086,17.100
2650.000,62.175,163062.270,169671.676,47019398.346,2045524.691,17.100
2651.000,62.175,163130.313,169740.290,47020038.007,2046296.296,17.100
2652.000,62.175,163272.729,169884.972,47020677.667,2047067.901,17.100
2653.000,62.175,163425.028,170047.427,47021317.328,2047839.506,17.100
2654.000,62.175,163492.262,170119.474,47021956.988,2048611.111,17.100
2655.000,62.175,163557.389,170187.789,47022596.649,2049382.716,17.100
2656.000,62.175,163702.606,170333.164,47023236.309,2050154.321,17.100
2657.000,62.175,163821.569,170459.674,47023875.970,2050925.926,17.100
2658.000,62.175,163858.117,170508.297,47024515.630,2051697.531,17.100
2659.000,62.175,163979.733,170632.797,47025155.291,2052469.136,17.100
2660.000,62.175,164119.079,170774.121,47025794.951,2053240.741,17.100
2661.000,62.175,164212.087,170870.411,47026434.612,2054012.346,17.100
2662.000,62.175,164268.940,170932.294,47027074.272,2054783.951,17.100
2663.000,62.175,164401.242,171067.141,47027713.933,2055555.556,17.100
2664.000,62.175,164556.447,171223.693,47028353.593,2056327.160,17.100
2665.000,62.175,164638.835,171306.558,47028993.254,2057098.765,17.100
2666.000,62.175,164710.944,171379.571,47029632.914,2057870.370,17.100
2667.000,62.175,164876.010,171545.241,47030272.575,2058641.975,17.100
2668.000,62.175,164991.563,171664.960,47030912.235,2059413.580,17.100
2669.000,62.175,165043.797,171719.051,47031551.896,2060185.185,17.100
2670.000,62.175,165181.253,171869.661,47032191.556,2060956.790,17.100
2671.000,62.175,165330.136,172019.388,47032831.217,2061728.395,17.100
2672.000,62.175,165414.448,172104.478,47033470.877,2062500.000,17.100
2673.000,62.175,165480.896,172174.914,47034110.538,2063271.605,17.100
2674.000,62.175,165619.780,172324.616,47034750.198,2064043.210,17.100
2675.000,62.175,165781.621,172490.150,47035389.859,2064814.815,17.100
2676.000,62.175,165852.083,172563.236,47036029.519,2065586.420,17.100
2677.000,62.175,165912.885,172630.376,47036669.180,2066358.025,17.100
2678.000,62.175,166070.126,172792.598,47037308.840,2067129.630,17.100
2679.000,62.175,166170.948,172896.895,47037948.501,2067901.235,17.100
2680.000,62.175,166225.875,172954.983,47038588.161,2068672.840,17.100
2681.000,62.175,166359.021,173092.138,47039227.822,2069444.444,17.100
2682.000,62.175,166503.190,173241.958,47039867.482,2070216.049,17.100
2683.000,62.175,166590.281,173329.465,47040507.143,2070987.654,17.100
2684.000,62.175,166653.258,173395.722,47041146.803,2071759.259,17.100
2685.000,62.175,166773.428,173520.632,47041786.464,2072530.864,17.100
2686.000,62.175,166920.044,173670.579,47042426.124,2073302.469,17.100
2687.000,62.175,166999.710,173754.105,47043065.785,2074074.074,17.100
2688.000,62.175,167078.178,173833.176,47043705.445,2074845.679,17.100
2689.000,62.175,167241.899,173998.994,47044345.106,2075617.284,17.100
2690.000,62.175,167348.442,174107.311,47044984.766,2076388.889,17.100
2691.000,62.175,167400.089,174160.300,47045624.427,2077160.494,17.100
2692.000,62.175,167554.355,174316.893,47046264.087,2077932.099,17.100
2693.000,62.175,167703.078,174466.759,47046903.748,2078703.704,17.100
2694.000,62.175,167783.660,174549.951,47047543.408,2079475.309,17.100
2695.000,62.175,167854.228,174622.521,47048183.069,2080246.914,17.100
2696.000,62.175,168002.409,174773.328,47048822.729,2081018.519,17.100
2697.000,62.175,168161.417,174936.341,47049462.390,2081790.123,17.100
2698.000,62.175,168209.838,174984.885,47050102.050,2082561.728,17.100
2699.000,62.175,168297.895,175076.263,47050741.711,2083333.333,17.100
2700.000,62.175,168459.712,175240.072,47051381.371,2084104.938,17.100
2701.000,62.175,168551.807,175332.807,47052021.032,2084876.543,17.100
2702.000,62.175,168602.833,175386.104,47052660.692,2085648.148,17.100
2703.000,62.175,168731.711,175535.304,47053300.353,2086419.753,17.100
2704.000,62.175,168868.953,175680.342,47053940.013,2087191.358,17.100
2705.000,62.175,168954.637,175766.825,47054579.674,2087962.963,17.100
2706.000,62.175,169021.040,175835.602,47055219.334,2088734.568,17.100
2707.000,62.175,169143.813,175962.429,47055858.995,2089506.173,17.100
2708.000,62.175,169286.085,176111.056,47056498.655,2090277.778,17.100
2709.000,62.175,169367.213,176192.668,47057138.316,2091049.383,17.100
2710.000,62.175,169455.158,176285.273,47057777.976,2091820.988,17.100
2711.000,62.175,169618.666,176458.161,47058417.637,2092592.593,17.100
2712.000,62.175,169719.950,176561.690,47059057.297,2093364.198,17.100
2713.000,62.175,169784.364,176627.118,47059696.958,2094135.802,17.100
2714.000,62.175,169939.478,176785.989,47060336.618,2094907.407,17.100
2715.000,62.175,170084.178,176937.460,47060976.279,2095679.012,17.100
2716.000,62.175,170164.526,177023.246,47061615.939,2096450.617,17.100
2717.000,62.175,170235.712,177096.244,47062255.600,2097222.222,17.100
2718.000,62.175,170384.441,177245.388,47062895.260,2097993.827,17.100
2719.000,62.175,170527.385,177397.173,47063534.921,2098765.432,17.100
2720.000,62.175,170566.765,177440.463,47064174.581,2099537.037,17.100
2721.000,62.175,170689.871,177566.396,47064814.242,2100308.642,17.100
2722.000,62.175,170844.450,177722.391,47065453.902,2101080.247,17.100
2723.000,62.175,170916.091,177795.515,47066093.563,2101851.852,17.100
2724.000,62.175,170970.407,177856.965,47066733.223,2102623.457,17.100
2725.000,62.175,171122.335,178012.624,47067372.884,2103395.062,17.100
2726.000,62.175,171266.322,178157.589,47068012.544,2104166.667,17.100
2727.000,62.175,171348.287,178239.596,47068652.205,2104938.272,17.100
2728.000,62.175,171416.330,178308.160,47069291.865,2105709.877,17.100
2729.000,62.175,171544.008,178437.120,47069931.525,2106481.481,17.100
2730.000,62.175,171680.497,178576.507,47070571.186,2107253.086,17.100
2731.000,62.175,171735.131,178635.251,47071210.846,2108024.691,17.100
2732.000,62.175,171836.123,178742.128,47071850.507,2108796.296,17.100
2733.000,62.175,171997.825,178906.458,47072490.167,2109567.901,17.100
2734.000,62.175,172099.457,179011.466,47073129.828,2110339.506,17.100
2735.000,62.175,172157.008,179070.876,47073769.488,2111111.111,17.100
2736.000,62.175,172314.916,179237.246,47074409.149,2111882.716,17.100
2737.000,62.175,172465.417,179391.066,47075048.809,2112654.321,17.100
2738.000,62.175,172548.057,179485.507,47075688.470,2113425.926,17.100
2739.000,62.175,172619.124,179558.300,47076328.130,2114197.531,17.100
2740.000,62.175,172768.197,179712.833,47076967.791,2114969.136,17.100
2741.000,62.175,172908.761,179855.128,47077607.451,2115740.741,17.100
2742.000,62.175,172953.422,179905.441,47078247.112,2116512.346,17.100
2743.000,62.175,173077.446,180036.440,47078886.772,2117283.951,17.100
2744.000,62.175,173240.525,180205.892,47079526.433,2118055.556,17.100
2745.000,62.175,173312.993,180278.900,47080166.093,2118827.160,17.100
2746.000,62.175,173377.872,180345.081,47080805.754,2119598.765,17.100
2747.000,62.175,173529.447,180501.954,47081445.414,2120370.370,17.100
2748.000,62.175,173653.802,180628.362,47082085.075,2121141.975,17.100
2749.000,62.175,173718.819,180708.496,47082724.735,2121913.580,17.100
2750.000,62.175,173786.154,180778.407,47083364.396,2122685.185,17.100
2751.000,62.175,173912.038,180907.856,47084004.056,2123456.790,17.100
2752.000,62.175,174035.485,181035.340,47084643.717,2124228.395,17.100
2753.000,62.175,174090.567,181091.006,47085283.377,2125000.000,17.100
2754.000,62.175,174204.161,181208.328,47085923.038,2125771.605,17.100
2755.000,62.175,174370.704,181376.448,47086562.698,2126543.210,17.100
2756.000,62.175,174471.167,181478.956,47087202.359,2127314.815,17.100
2757.000,62.175,174538.021,181546.241,47087842.019,2128086.420,17.100
2758.000,62.175,174697.409,181713.846,47088481.680,2128858.025,17.100
2759.000,62.175,174848.357,181866.345,47089121.340,2129629.630,17.100
2760.000,62.175,174927.146,181952.954,47089761.001,2130401.235,17.100
2761.000,62.175,175009.630,182038.359,47090400.661,2131172.840,17.100
2762.000,62.175,175160.479,182191.466,47091040.322,2131944.444,17.100
2763.000,62.175,175294.379,182326.004,47091679.982,2132716.049,17.100
2764.000,62.175,175347.272,182380.201,47092319.643,2133487.654,17.100
2765.000,62.175,175488.269,182524.195,47092959.303,2134259.259,17.100
2766.000,62.175,175654.065,182695.588,47093598.964,2135030.864,17.100
2767.000,62.175,175722.677,182765.659,47094238.624,2135802.469,17.100
2768.000,62.175,175786.889,182833.716,47094878.285,2136574.074,17.100
2769.000,62.175,175937.238,182992.102,47095517.945,2137345.679,17.100
2770.000,62.175,176059.445,183116.963,47096157.606,2138117.284,17.100
2771.000,62.175,176141.325,183199.939,47096797.266,2138888.889,17.100
2772.000,62.175,176212.642,183275.179,47097436.927,2139660.494,17.100
2773.000,62.175,176332.777,183405.597,47098076.587,2140432.099,17.100
2774.000,62.175,176437.544,183518.642,47098716.248,2141203.704,17.100
2775.000,62.175,176500.296,183581.848,47099355.908,2141975.309,17.100
2776.000,62.175,176615.620,183700.411,47099995.569,2142746.914,17.100
2777.000,62.175,176781.616,183872.915,47100635.229,2143518.519,17.100
2778.000,62.175,176875.580,183972.291,47101274.890,2144290.123,17.100
2779.000,62.175,176947.785,184046.316,47101914.550,2145061.728,17.100
2780.000,62.175,177113.198,184215.926,47102554.211,2145833.333,17.100
2781.000,62.175,177244.761,184357.635,47103193.871,2146604.938,17.100
2782.000,62.175,177316.518,184434.549,47103833.532,2147376.543,17.100
2783.000,62.175,177430.627,184550.428,47104473.192,2148148.148,17.100
2784.000,62.175,177581.486,184704.133,47105112.853,2148919.753,17.100
2785.000,62.175,177692.451,184827.167,47105752.513,2149691.358,17.100
2786.000,62.175,177745.268,184883.176,47106392.174,2150462.963,17.100
2787.000,62.175,177893.555,185035.134,47107031.834,2151234.568,17.100
2788.000,62.175,178068.503,185214.006,47107671.495,2152006.173,17.100
2789.000,62.175,178137.263,185282.901,47108311.155,2152777.778,17.100
2790.000,62.175,178210.334,185357.712,47108950.816,2153549.383,17.100
2791.000,62.175,178371.884,185521.631,47109590.476,2154320.988,17.100
2792.000,62.175,178487.224,185639.331,47110230.137,2155092.593,17.100
2793.000,62.175,178532.077,185685.590,47110869.797,2155864.198,17.100
2794.000,62.175,178624.082,185781.953,47111509.458,2156635.802,17.100
2795.000,62.175,178754.484,185913.666,47112149.118,2157407.407,17.100
2796.000,62.175,178858.124,186021.273,47112788.779,2158179.012,17.100
2797.000,62.175,178913.517,186079.463,47113428.439,2158950.617,17.100
2798.000,62.175,179035.567,186207.979,47114068.100,2159722.222,17.100
2799.000,62.175,179211.734,186385.329,47114707.760,2160493.827,17.100
2800.000,62.175,179307.222,186482.854,47115347.421,2161265.432,17.100
