# t(s), cv(%), R(US$), iR(US$), C(US$), iC(US$), d
842500.000,75.000,862285.587,862285.587,51823270.277,6501543.211,0.000
842600.000,75.000,862372.336,862372.336,51824041.882,6502314.816,0.000
842700.000,75.000,862481.755,862481.755,51824813.487,6503086.421,0.000
842800.000,75.000,862571.834,862571.834,51825585.092,6503858.026,0.000
842900.000,75.000,862633.025,862633.025,51826356.697,6504629.630,0.000
843000.000,75.000,862695.686,862695.686,51827128.302,6505401.235,0.000
843100.000,75.000,862970.240,862970.240,51827899.907,6506172.840,0.000
843200.000,75.000,863030.278,863030.278,51828671.512,6506944.445,0.000
843300.000,75.000,863078.711,863078.711,51829443.117,6507716.050,0.000
843400.000,75.000,863197.640,863197.640,51830214.722,6508487.655,0.000
843500.000,75.000,863340.761,863340.761,51830986.327,6509259.260,0.000
843600.000,75.000,863373.100,863373.100,51831757.931,6510030.865,0.000
843700.000,75.000,863492.289,863492.289,51832529.536,6510802.470,0.000
843800.000,75.000,863630.977,863630.977,51833301.141,6511574.075,0.000
843900.000,75.000,863703.912,863703.912,51834072.746,6512345.680,0.000
844000.000,75.000,863772.521,863772.521,51834844.351,6513117.285,0.000
844100.000,75.000,863933.433,863933.433,51835615.956,6513888.890,0.000
844200.000,75.000,864045.143,864045.143,51836387.561,6514660.495,0.000
844300.000,75.000,864215.280,864215.280,51837159.166,6515432.100,0.000
844400.000,75.000,864261.552,864261.552,51837930.771,6516203.705,0.000
844500.000,75.000,864408.043,864408.043,51838702.376,6516975.309,0.000
844600.000,75.000,864625.995,864625.995,51839473.981,6517746.914,0.000
844700.000,75.000,864651.826,864651.826,51840245.586,6518518.519,0.000
844800.000,75.000,864733.255,864733.255,51841017.191,6519290.124,0.000
844900.000,75.000,864860.588,864860.588,51841788.796,6520061.729,0.000
845000.000,75.000,864911.173,864911.173,51842560.401,6520833.334,0.000
845100.000,75.000,864943.080,864943.080,51843332.006,6521604.939,0.000
845200.000,75.000,865065.015,865065.015,51844103.610,6522376.544,0.000
845300.000,75.000,865245.536,865245.536,51844875.215,6523148.149,0.000
845400.000,75.000,865288.456,865288.456,51845646.820,6523919.754,0.000
845500.000,75.000,865332.428,865332.428,51846418.425,6524691.359,0.000
845600.000,75.000,865494.361,865494.361,51847190.030,6525462.964,0.000
845700.000,75.000,865569.860,865569.860,51847961.635,6526234.569,0.000
845800.000,75.000,865597.396,865597.396,51848733.240,6527006.174,0.000
845900.000,75.000,865709.794,865709.794,51849504.845,6527777.779,0.000
846000.000,75.000,865883.064,865883.064,51850276.450,6528549.384,0.000
846100.000,75.000,865943.916,865943.916,51851048.055,6529320.989,0.000
846200.000,75.000,865993.794,865993.794,51851819.660,6530092.593,0.000
846300.000,75.000,866110.220,866110.220,51852591.265,6530864.198,0.000
846400.000,75.000,866191.053,866191.053,51853362.870,6531635.803,0.000
846500.000,75.000,866238.597,866238.597,51854134.475,6532407.408,0.000
846600.000,75.000,866295.326,866295.326,51854906.080,6533179.013,0.000
846700.000,75.000,866420.998,866420.998,51855677.685,6533950.618,0.000
846800.000,75.000,866501.869,866501.869,51856449.290,6534722.223,0.000
846900.000,75.000,866529.449,866529.449,51857220.894,6535493.828,0.000
847000.000,75.000,866636.093,866636.093,51857992.499,6536265.433,0.000
847100.000,75.000,866734.674,866734.674,51858764.104,6537037.038,0.000
847200.000,75.000,866963.215,866963.215,51859535.709,6537808.643,0.000
847300.000,75.000,867015.785,867015.785,51860307.314,6538580.248,0.000
847400.000,75.000,867137.478,867137.478,51861078.919,6539351.853,0.000
847500.000,75.000,867246.951,867246.951,51861850.524,6540123.458,0.000
847600.000,75.000,867298.209,867298.209,51862622.129,6540895.063,0.000
847700.000,75.000,867370.970,867370.970,51863393.734,6541666.668,0.000
847800.000,75.000,867501.498,867501.498,51864165.339,6542438.272,0.000
847900.000,75.000,867599.870,867599.870,51864936.944,6543209.877,0.000
848000.000,75.000,867623.348,867623.348,51865708.549,6543981.482,0.000
848100.000,75.000,867715.079,867715.079,51866480.154,6544753.087,0.000
848200.000,75.000,867867.226,867867.226,51867251.759,6545524.692,0.000
848300.000,75.000,867937.600,867937.600,51868023.364,6546296.297,0.000
848400.000,75.000,867983.752,867983.752,51868794.969,6547067.902,0.000
848500.000,75.000,868198.898,868198.898,51869566.574,6547839.507,0.000
848600.000,75.000,868302.547,868302.547,51870338.178,6548611.112,0.000
848700.000,75.000,868341.181,868341.181,51871109.783,6549382.717,0.000
848800.000,75.000,868413.277,868413.277,51871881.388,6550154.322,0.000
848900.000,75.000,868537.207,868537.207,51872652.993,6550925.927,0.000
849000.000,75.000,868611.678,868611.678,51873424.598,6551697.532,0.000
849100.000,75.000,868653.657,868653.657,51874196.203,6552469.137,0.000
849200.000,75.000,868744.159,868744.159,51874967.808,6553240.742,0.000
849300.000,75.000,868874.477,868874.477,51875739.413,6554012.347,0.000
849400.000,75.000,868933.611,868933.611,51876511.018,6554783.951,0.000
849500.000,75.000,868997.505,868997.505,51877282.623,6555555.556,0.000
849600.000,75.000,869099.108,869099.108,51878054.228,6556327.161,0.000
849700.000,75.000,869215.502,869215.502,51878825.833,6557098.766,0.000
849800.000,75.000,869245.127,869245.127,51879597.438,6557870.371,0.000
849900.000,75.000,869302.807,869302.807,51880369.043,6558641.976,0.000
850000.000,75.000,869615.939,869615.939,51881140.648,6559413.581,0.000
850100.000,75.000,869704.535,869704.535,51881912.253,6560185.186,0.000
850200.000,75.000,869745.899,869745.899,51882683.858,6560956.791,0.000
850300.000,75.000,869862.463,869862.463,51883455.462,6561728.396,0.000
850400.000,75.000,870014.862,870014.862,51884227.067,6562500.001,0.000
850500.000,75.000,870063.298,870063.298,51884998.672,6563271.606,0.000
850600.000,75.000,870160.230,870160.230,51885770.277,6564043.211,0.000
850700.000,75.000,870300.278,870300.278,51886541.882,6564814.816,0.000
850800.000,75.000,870415.207,870415.207,51887313.487,6565586.421,0.000
850900.000,75.000,870450.069,870450.069,51888085.092,6566358.026,0.000
851000.000,75.000,870626.222,870626.222,51888856.697,6567129.630,0.000
851100.000,75.000,870772.872,870772.872,51889628.302,6567901.235,0.000
851200.000,75.000,870856.830,870856.830,51890399.907,6568672.840,0.000
851300.000,75.000,870920.479,870920.479,51891171.512,6569444.445,0.000
851400.000,75.000,871027.405,871027.405,51891943.117,6570216.050,0.000
851500.000,75.000,871147.997,871147.997,51892714.722,6570987.655,0.000
851600.000,75.000,871215.992,871215.992,51893486.327,6571759.260,0.000
851700.000,75.000,871259.844,871259.844,51894257.932,6572530.865,0.000
851800.000,75.000,871413.330,871413.330,51895029.537,6573302.470,0.000
851900.000,75.000,871556.680,871556.680,51895801.141,6574074.075,0.000
852000.000,75.000,871597.793,871597.793,51896572.746,6574845.680,0.000
852100.000,75.000,871678.974,871678.974,51897344.351,6575617.285,0.000
852200.000,75.000,871832.715,871832.715,51898115.956,6576388.890,0.000
852300.000,75.000,871867.333,871867.333,51898887.561,6577160.495,0.000
852400.000,75.000,871902.108,871902.108,51899659.166,6577932.100,0.000
852500.000,75.000,872012.852,872012.852,51900430.771,6578703.705,0.000
852600.000,75.000,872155.218,872155.218,51901202.376,6579475.310,0.000
852700.000,75.000,872207.433,872207.433,51901973.981,6580246.914,0.000
852800.000,75.000,872294.528,872294.528,51902745.586,6581018.519,0.000
852900.000,75.000,872433.732,872433.732,51903517.191,6581790.124,0.000
853000.000,75.000,872531.030,872531.030,51904288.796,6582561.729,0.000
853100.000,75.000,872549.702,872549.702,51905060.401,6583333.334,0.000
853200.000,75.000,872661.502,872661.502,51905832.006,6584104.939,0.000
853300.000,75.000,872772.373,872772.373,51906603.611,6584876.544,0.000
853400.000,75.000,872829.906,872829.906,51907375.216,6585648.149,0.000
853500.000,75.000,872879.866,872879.866,51908146.821,6586419.754,0.000
853600.000,75.000,873010.242,873010.242,51908918.425,6587191.359,0.000
853700.000,75.000,873159.062,873159.062,51909690.030,6587962.964,0.000
853800.000,75.000,873308.452,873308.452,51910461.635,6588734.569,0.000
853900.000,75.000,873366.457,873366.457,51911233.240,6589506.174,0.000
854000.000,75.000,873516.696,873516.696,51912004.845,6590277.779,0.000
854100.000,75.000,873787.509,873787.509,51912776.450,6591049.384,0.000
854200.000,75.000,873812.268,873812.268,51913548.055,6591820.989,0.000
854300.000,75.000,873910.781,873910.781,51914319.660,6592592.593,0.000
854400.000,75.000,874017.289,874017.289,51915091.265,6593364.198,0.000
854500.000,75.000,874124.939,874124.939,51915862.870,6594135.803,0.000
854600.000,75.000,874155.851,874155.851,51916634.475,6594907.408,0.000
854700.000,75.000,874244.830,874244.830,51917406.080,6595679.013,0.000
854800.000,75.000,874402.260,874402.260,51918177.685,6596450.618,0.000
854900.000,75.000,874452.191,874452.191,51918949.290,6597222.223,0.000
855000.000,75.000,874516.182,874516.182,51919720.895,6597993.828,0.000
855100.000,75.000,874749.027,874749.027,51920492.500,6598765.433,0.000
855200.000,75.000,874823.209,874823.209,51921264.105,6599537.038,0.000
855300.000,75.000,874862.222,874862.222,51922035.709,6600308.643,0.000
855400.000,75.000,875133.079,875133.079,51922807.314,6601080.248,0.000
855500.000,75.000,875253.924,875253.924,51923578.919,6601851.853,0.000
855600.000,75.000,875317.954,875317.954,51924350.524,6602623.458,0.000
855700.000,75.000,875367.417,875367.417,51925122.129,6603395.063,0.000
855800.000,75.000,875523.759,875523.759,51925893.734,6604166.668,0.000
855900.000,75.000,875661.310,875661.310,51926665.339,6604938.272,0.000
856000.000,75.000,875745.689,875745.689,51927436.944,6605709.877,0.000
856100.000,75.000,875805.905,875805.905,51928208.549,6606481.482,0.000
856200.000,75.000,875974.311,875974.311,51928980.154,6607253.087,0.000
856300.000,75.000,876079.055,876079.055,51929751.759,6608024.692,0.000
856400.000,75.000,876118.970,876118.970,51930523.364,6608796.297,0.000
856500.000,75.000,876240.576,876240.576,51931294.969,6609567.902,0.000
856600.000,75.000,876376.730,876376.730,51932066.574,6610339.507,0.000
856700.000,75.000,876428.746,876428.746,51932838.179,6611111.112,0.000
856800.000,75.000,876466.235,876466.235,51933609.784,6611882.717,0.000
856900.000,75.000,876608.890,876608.890,51934381.389,6612654.322,0.000
857000.000,75.000,876720.755,876720.755,51935152.993,6613425.927,0.000
857100.000,75.000,876740.022,876740.022,51935924.598,6614197.532,0.000
857200.000,75.000,876840.190,876840.190,51936696.203,6614969.137,0.000
857300.000,75.000,876973.729,876973.729,51937467.808,6615740.742,0.000
857400.000,75.000,877046.178,877046.178,51938239.413,6616512.347,0.000
857500.000,75.000,877073.968,877073.968,51939011.018,6617283.951,0.000
857600.000,75.000,877285.314,877285.314,51939782.623,6618055.556,0.000
857700.000,75.000,877444.637,877444.637,51940554.228,6618827.161,0.000
857800.000,75.000,877525.159,877525.159,51941325.833,6619598.766,0.000
857900.000,75.000,877623.805,877623.805,51942097.438,6620370.371,0.000
858000.000,75.000,877770.456,877770.456,51942869.043,6621141.976,0.000
858100.000,75.000,877872.516,877872.516,51943640.648,6621913.581,0.000
858200.000,75.000,877919.322,877919.322,51944412.253,6622685.186,0.000
858300.000,75.000,877988.616,877988.616,51945183.858,6623456.791,0.000
858400.000,75.000,878140.214,878140.214,51945955.463,6624228.396,0.000
858500.000,75.000,878208.822,878208.822,51946727.068,6625000.001,0.000
858600.000,75.000,878245.488,878245.488,51947498.672,6625771.606,0.000
858700.000,75.000,878393.460,878393.460,51948270.277,6626543.211,0.000
858800.000,75.000,878491.307,878491.307,51949041.882,6627314.816,0.000
858900.000,75.000,878540.946,878540.946,51949813.487,6628086.421,0.000
859000.000,75.000,878606.694,878606.694,51950585.092,6628858.026,0.000
859100.000,75.000,878702.921,878702.921,51951356.697,6629629.631,0.000
859200.000,75.000,878876.301,878876.301,51952128.302,6630401.235,0.000
859300.000,75.000,878896.944,878896.944,51952899.907,6631172.840,0.000
859400.000,75.000,879010.579,879010.579,51953671.512,6631944.445,0.000
859500.000,75.000,879339.863,879339.863,51954443.117,6632716.050,0.000
859600.000,75.000,879396.447,879396.447,51955214.722,6633487.655,0.000
859700.000,75.000,879485.150,879485.150,51955986.327,6634259.260,0.000
859800.000,75.000,879614.067,879614.067,51956757.932,6635030.865,0.000
859900.000,75.000,879749.989,879749.989,51957529.537,6635802.470,0.000
860000.000,75.000,879798.258,879798.258,51958301.142,6636574.075,0.000
860100.000,75.000,879859.012,879859.012,51959072.747,6637345.680,0.000
860200.000,75.000,880007.892,880007.892,51959844.352,6638117.285,0.000
860300.000,75.000,880133.128,880133.128,51960615.956,6638888.890,0.000
860400.000,75.000,880180.635,880180.635,51961387.561,6639660.495,0.000
860500.000,75.000,880276.317,880276.317,51962159.166,6640432.100,0.000
860600.000,75.000,880386.202,880386.202,51962930.771,6641203.705,0.000
860700.000,75.000,880451.801,880451.801,51963702.376,6641975.310,0.000
860800.000,75.000,880486.420,880486.420,51964473.981,6642746.914,0.000
860900.000,75.000,880566.033,880566.033,51965245.586,6643518.519,0.000
861000.000,75.000,880858.176,880858.176,51966017.191,6644290.124,0.000
861100.000,75.000,880936.746,880936.746,51966788.796,6645061.729,0.000
861200.000,75.000,880989.957,880989.957,51967560.401,6645833.334,0.000
861300.000,75.000,881118.501,881118.501,51968332.006,6646604.939,0.000
861400.000,75.000,881221.034,881221.034,51969103.611,6647376.544,0.000
861500.000,75.000,881249.757,881249.757,51969875.216,6648148.149,0.000
861600.000,75.000,881311.013,881311.013,51970646.821,6648919.754,0.000
861700.000,75.000,881553.029,881553.029,51971418.426,6649691.359,0.000
861800.000,75.000,881624.192,881624.192,51972190.031,6650462.964,0.000
861900.000,75.000,881666.540,881666.540,51972961.636,6651234.569,0.000
862000.000,75.000,881961.000,881961.000,51973733.240,6652006.174,0.000
862100.000,75.000,882082.294,882082.294,51974504.845,6652777.779,0.000
862200.000,75.000,882159.923,882159.923,51975276.450,6653549.384,0.000
862300.000,75.000,882221.252,882221.252,51976048.055,6654320.989,0.000
862400.000,75.000,882383.722,882383.722,51976819.660,6655092.593,0.000
862500.000,75.000,882479.448,882479.448,51977591.265,6655864.198,0.000
862600.000,75.000,882556.172,882556.172,51978362.870,6656635.803,0.000
862700.000,75.000,882671.268,882671.268,51979134.475,6657407.408,0.000
862800.000,75.000,882854.254,882854.254,51979906.080,6658179.013,0.000
862900.000,75.000,882903.300,882903.300,51980677.685,6658950.618,0.000
863000.000,75.000,882961.893,882961.893,51981449.290,6659722.223,0.000
863100.000,75.000,883080.424,883080.424,51982220.895,6660493.828,0.000
863200.000,75.000,883309.435,883309.435,51982992.500,6661265.433,0.000
863300.000,75.000,883344.698,883344.698,51983764.105,6662037.038,0.000
863400.000,75.000,883388.635,883388.635,51984535.710,6662808.643,0.000
863500.000,75.000,883567.075,883567.075,51985307.315,6663580.248,0.000
863600.000,75.000,883672.320,883672.320,51986078.920,6664351.853,0.000
863700.000,75.000,883710.425,883710.425,51986850.524,6665123.458,0.000
863800.000,75.000,883835.463,883835.463,51987622.129,6665895.063,0.000
863900.000,75.000,883982.448,883982.448,51988393.734,6666666.668,0.000
864000.000,75.000,884028.496,884028.496,51989165.339,6667438.272,0.000
864100.000,75.000,884066.658,884066.658,51989936.944,6668209.877,0.000
864200.000,75.000,884195.315,884195.315,51990708.549,6668981.482,0.000
864300.000,75.000,884304.958,884304.958,51991480.154,6669753.087,0.000
864400.000,75.000,884353.707,884353.707,51992251.759,6670524.692,0.000
864500.000,75.000,884431.468,884431.468,51993023.364,6671296.297,0.000
864600.000,75.000,884583.139,884583.139,51993794.969,6672067.902,0.000
864700.000,75.000,884670.061,884670.061,51994566.574,6672839.507,0.000
864800.000,75.000,884711.002,884711.002,51995338.179,6673611.112,0.000
864900.000,75.000,884830.141,884830.141,51996109.784,6674382.717,0.000
865000.000,75.000,884939.256,884939.256,51996881.389,6675154.322,0.000
865100.000,75.000,884994.981,884994.981,51997652.994,6675925.927,0.000
865200.000,75.000,885041.893,885041.893,51998424.599,6676697.532,0.000
865300.000,75.000,885158.611,885158.611,51999196.203,6677469.137,0.000
865400.000,75.000,885257.422,885257.422,51999967.808,6678240.742,0.000
865500.000,75.000,885299.846,885299.846,52000739.413,6679012.347,0.000
865600.000,75.000,885365.895,885365.895,52001511.018,6679783.951,0.000
865700.000,75.000,885481.097,885481.097,52002282.623,6680555.556,0.000
865800.000,75.000,885535.600,885535.600,52003054.228,6681327.161,0.000
865900.000,75.000,885567.767,885567.767,52003825.833,6682098.766,0.000
866000.000,75.000,885655.684,885655.684,52004597.438,6682870.371,0.000
866100.000,75.000,885939.981,885939.981,52005369.043,6683641.976,0.000
866200.000,75.000,886015.339,886015.339,52006140.648,6684413.581,0.000
866300.000,75.000,886131.636,886131.636,52006912.253,6685185.186,0.000
866400.000,75.000,886240.714,886240.714,52007683.858,6685956.791,0.000
866500.000,75.000,886415.776,886415.776,52008455.463,6686728.396,0.000
866600.000,75.000,886445.955,886445.955,52009227.068,6687500.001,0.000
866700.000,75.000,886538.716,886538.716,52009998.673,6688271.606,0.000
866800.000,75.000,886678.745,886678.745,52010770.278,6689043.211,0.000
866900.000,75.000,886738.273,886738.273,52011541.883,6689814.816,0.000
867000.000,75.000,886797.013,886797.013,52012313.487,6690586.421,0.000
867100.000,75.000,886936.255,886936.255,52013085.092,6691358.026,0.000
867200.000,75.000,887047.362,887047.362,52013856.697,6692129.631,0.000
867300.000,75.000,887197.612,887197.612,52014628.302,6692901.235,0.000
867400.000,75.000,887254.731,887254.731,52015399.907,6693672.840,0.000
867500.000,75.000,887360.059,887360.059,52016171.512,6694444.445,0.000
867600.000,75.000,887479.980,887479.980,52016943.117,6695216.050,0.000
867700.000,75.000,887536.475,887536.475,52017714.722,6695987.655,0.000
867800.000,75.000,887610.805,887610.805,52018486.327,6696759.260,0.000
867900.000,75.000,887773.960,887773.960,52019257.932,6697530.865,0.000
868000.000,75.000,887865.849,887865.849,52020029.537,6698302.470,0.000
868100.000,75.000,887898.061,887898.061,52020801.142,6699074.075,0.000
868200.000,75.000,887992.477,887992.477,52021572.747,6699845.680,0.000
868300.000,75.000,888132.806,888132.806,52022344.352,6700617.285,0.000
868400.000,75.000,888180.870,888180.870,52023115.957,6701388.890,0.000
868500.000,75.000,888222.317,888222.317,52023887.562,6702160.495,0.000
868600.000,75.000,888384.992,888384.992,52024659.167,6702932.100,0.000
868700.000,75.000,888472.899,888472.899,52025430.771,6703703.705,0.000
868800.000,75.000,888495.917,888495.917,52026202.376,6704475.310,0.000
868900.000,75.000,888601.247,888601.247,52026973.981,6705246.914,0.000
869000.000,75.000,888753.518,888753.518,52027745.586,6706018.519,0.000
869100.000,75.000,888823.686,888823.686,52028517.191,6706790.124,0.000
869200.000,75.000,888855.493,888855.493,52029288.796,6707561.729,0.000
869300.000,75.000,888982.165,888982.165,52030060.401,6708333.334,0.000
869400.000,75.000,889124.462,889124.462,52030832.006,6709104.939,0.000
869500.000,75.000,889185.973,889185.973,52031603.611,6709876.544,0.000
869600.000,75.000,889240.022,889240.022,52032375.216,6710648.149,0.000
869700.000,75.000,889374.013,889374.013,52033146.821,6711419.754,0.000
869800.000,75.000,889475.902,889475.902,52033918.426,6712191.359,0.000
869900.000,75.000,889506.884,889506.884,52034690.031,6712962.964,0.000
870000.000,75.000,889595.054,889595.054,52035461.636,6713734.569,0.000
870100.000,75.000,889833.728,889833.728,52036233.241,6714506.174,0.000
870200.000,75.000,889895.073,889895.073,52037004.846,6715277.779,0.000
870300.000,75.000,889939.264,889939.264,52037776.451,6716049.384,0.000
870400.000,75.000,890086.507,890086.507,52038548.055,6716820.989,0.000
870500.000,75.000,890236.360,890236.360,52039319.660,6717592.593,0.000
870600.000,75.000,890274.135,890274.135,52040091.265,6718364.198,0.000
870700.000,75.000,890375.862,890375.862,52040862.870,6719135.803,0.000
870800.000,75.000,890523.536,890523.536,52041634.475,6719907.408,0.000
870900.000,75.000,890629.043,890629.043,52042406.080,6720679.013,0.000
871000.000,75.000,890663.961,890663.961,52043177.685,6721450.618,0.000
871100.000,75.000,890789.141,890789.141,52043949.290,6722222.223,0.000
871200.000,75.000,890925.534,890925.534,52044720.895,6722993.828,0.000
871300.000,75.000,890995.482,890995.482,52045492.500,6723765.433,0.000
871400.000,75.000,891044.284,891044.284,52046264.105,6724537.038,0.000
871500.000,75.000,891160.044,891160.044,52047035.710,6725308.643,0.000
871600.000,75.000,891262.023,891262.023,52047807.315,6726080.248,0.000
871700.000,75.000,891317.800,891317.800,52048578.920,6726851.853,0.000
871800.000,75.000,891398.054,891398.054,52049350.525,6727623.458,0.000
871900.000,75.000,891529.104,891529.104,52050122.130,6728395.063,0.000
872000.000,75.000,891608.276,891608.276,52050893.734,6729166.668,0.000
872100.000,75.000,891649.489,891649.489,52051665.339,6729938.272,0.000
872200.000,75.000,891750.014,891750.014,52052436.944,6730709.877,0.000
872300.000,75.000,891857.950,891857.950,52053208.549,6731481.482,0.000
872400.000,75.000,891918.404,891918.404,52053980.154,6732253.087,0.000
872500.000,75.000,891991.170,891991.170,52054751.759,6733024.692,0.000
872600.000,75.000,892109.311,892109.311,52055523.364,6733796.297,0.000
872700.000,75.000,892343.822,892343.822,52056294.969,6734567.902,0.000
872800.000,75.000,892374.464,892374.464,52057066.574,6735339.507,0.000
872900.000,75.000,892463.755,892463.755,52057838.179,6736111.112,0.000
873000.000,75.000,892915.684,892915.684,52058609.784,6736882.717,0.000
873100.000,75.000,893011.420,893011.420,52059381.389,6737654.322,0.000
873200.000,75.000,893087.632,893087.632,52060152.994,6738425.927,0.000
873300.000,75.000,893151.887,893151.887,52060924.599,6739197.532,0.000
873400.000,75.000,893323.571,893323.571,52061696.204,6739969.137,0.000
873500.000,75.000,893390.465,893390.465,52062467.809,6740740.742,0.000
873600.000,75.000,893446.017,893446.017,52063239.414,6741512.347,0.000
873700.000,75.000,893628.284,893628.284,52064011.018,6742283.952,0.000
873800.000,75.000,893721.478,893721.478,52064782.623,6743055.556,0.000
873900.000,75.000,893794.100,893794.100,52065554.228,6743827.161,0.000
874000.000,75.000,893850.508,893850.508,52066325.833,6744598.766,0.000
874100.000,75.000,893988.344,893988.344,52067097.438,6745370.371,0.000
874200.000,75.000,894145.278,894145.278,52067869.043,6746141.976,0.000
874300.000,75.000,894175.397,894175.397,52068640.648,6746913.581,0.000
874400.000,75.000,894266.474,894266.474,52069412.253,6747685.186,0.000
874500.000,75.000,894407.904,894407.904,52070183.858,6748456.791,0.000
874600.000,75.000,894457.112,894457.112,52070955.463,6749228.396,0.000
874700.000,75.000,894496.598,894496.598,52071727.068,6750000.001,0.000
874800.000,75.000,894654.835,894654.835,52072498.673,6750771.606,0.000
874900.000,75.000,894809.940,894809.940,52073270.278,6751543.211,0.000
875000.000,75.000,894843.188,894843.188,52074041.883,6752314.816,0.000
875100.000,75.000,894889.704,894889.704,52074813.488,6753086.421,0.000
875200.000,75.000,895050.780,895050.780,52075585.093,6753858.026,0.000
875300.000,75.000,895099.485,895099.485,52076356.698,6754629.631,0.000
875400.000,75.000,895169.004,895169.004,52077128.302,6755401.235,0.000
875500.000,75.000,895596.566,895596.566,52077899.907,6756172.840,0.000
875600.000,75.000,895741.483,895741.483,52078671.512,6756944.445,0.000
875700.000,75.000,895817.379,895817.379,52079443.117,6757716.050,0.000
875800.000,75.000,895859.179,895859.179,52080214.722,6758487.655,0.000
875900.000,75.000,895981.904,895981.904,52080986.327,6759259.260,0.000
876000.000,75.000,896083.665,896083.665,52081757.932,6760030.865,0.000
876100.000,75.000,896108.127,896108.127,52082529.537,6760802.470,0.000
876200.000,75.000,896193.366,896193.366,52083301.142,6761574.075,0.000
876300.000,75.000,896348.389,896348.389,52084072.747,6762345.680,0.000
876400.000,75.000,896411.235,896411.235,52084844.352,6763117.285,0.000
876500.000,75.000,896445.170,896445.170,52085615.957,6763888.890,0.000
876600.000,75.000,896578.634,896578.634,52086387.562,6764660.495,0.000
876700.000,75.000,896723.720,896723.720,52087159.167,6765432.100,0.000
876800.000,75.000,896879.326,896879.326,52087930.772,6766203.705,0.000
876900.000,75.000,896949.480,896949.480,52088702.377,6766975.310,0.000
877000.000,75.000,897100.564,897100.564,52089473.982,6767746.914,0.000
877100.000,75.000,897383.099,897383.099,52090245.586,6768518.519,0.000
877200.000,75.000,897408.483,897408.483,52091017.191,6769290.124,0.000
877300.000,75.000,897520.346,897520.346,52091788.796,6770061.729,0.000
877400.000,75.000,897652.439,897652.439,52092560.401,6770833.334,0.000
877500.000,75.000,897714.076,897714.076,52093332.006,6771604.939,0.000
877600.000,75.000,897756.662,897756.662,52094103.611,6772376.544,0.000
877700.000,75.000,897878.756,897878.756,52094875.216,6773148.149,0.000
877800.000,75.000,898038.396,898038.396,52095646.821,6773919.754,0.000
877900.000,75.000,898105.847,898105.847,52096418.426,6774691.359,0.000
878000.000,75.000,898175.630,898175.630,52097190.031,6775462.964,0.000
878100.000,75.000,898368.997,898368.997,52097961.636,6776234.569,0.000
878200.000,75.000,898463.064,898463.064,52098733.241,6777006.174,0.000
878300.000,75.000,898494.906,898494.906,52099504.846,6777777.779,0.000
878400.000,75.000,898614.582,898614.582,52100276.451,6778549.384,0.000
878500.000,75.000,898736.602,898736.602,52101048.056,6779320.989,0.000
878600.000,75.000,898815.399,898815.399,52101819.661,6780092.593,0.000
878700.000,75.000,898851.798,898851.798,52102591.265,6780864.198,0.000
878800.000,75.000,898977.983,898977.983,52103362.870,6781635.803,0.000
878900.000,75.000,899118.547,899118.547,52104134.475,6782407.408,0.000
879000.000,75.000,899151.809,899151.809,52104906.080,6783179.013,0.000
879100.000,75.000,899250.428,899250.428,52105677.685,6783950.618,0.000
879200.000,75.000,899373.173,899373.173,52106449.290,6784722.223,0.000
879300.000,75.000,899557.465,899557.465,52107220.895,6785493.828,0.000
879400.000,75.000,899610.386,899610.386,52107992.500,6786265.433,0.000
879500.000,75.000,899705.829,899705.829,52108764.105,6787037.038,0.000
879600.000,75.000,900258.076,900258.076,52109535.710,6787808.643,0.000
879700.000,75.000,900318.652,900318.652,52110307.315,6788580.248,0.000
879800.000,75.000,900393.077,900393.077,52111078.920,6789351.853,0.000
879900.000,75.000,900492.088,900492.088,52111850.525,6790123.458,0.000
880000.000,75.000,900612.222,900612.222,52112622.130,6790895.063,0.000
880100.000,75.000,900655.926,900655.926,52113393.735,6791666.668,0.000
880200.000,75.000,900694.769,900694.769,52114165.340,6792438.273,0.000
880300.000,75.000,900857.531,900857.531,52114936.945,6793209.877,0.000
880400.000,75.000,900980.787,900980.787,52115708.549,6793981.482,0.000
880500.000,75.000,901015.766,901015.766,52116480.154,6794753.087,0.000
880600.000,75.000,901231.483,901231.483,52117251.759,6795524.692,0.000
880700.000,75.000,901377.922,901377.922,52118023.364,6796296.297,0.000
880800.000,75.000,901464.362,901464.362,52118794.969,6797067.902,0.000
880900.000,75.000,901503.887,901503.887,52119566.574,6797839.507,0.000
881000.000,75.000,901616.153,901616.153,52120338.179,6798611.112,0.000
881100.000,75.000,901726.239,901726.239,52121109.784,6799382.717,0.000
881200.000,75.000,901793.069,901793.069,52121881.389,6800154.322,0.000
881300.000,75.000,901840.236,901840.236,52122652.994,6800925.927,0.000
881400.000,75.000,902037.934,902037.934,52123424.599,6801697.532,0.000
881500.000,75.000,902178.185,902178.185,52124196.204,6802469.137,0.000
881600.000,75.000,902236.863,902236.863,52124967.809,6803240.742,0.000
881700.000,75.000,902359.835,902359.835,52125739.414,6804012.347,0.000
881800.000,75.000,902533.212,902533.212,52126511.019,6804783.952,0.000
881900.000,75.000,902573.004,902573.004,52127282.624,6805555.556,0.000
882000.000,75.000,902617.972,902617.972,52128054.229,6806327.161,0.000
882100.000,75.000,902877.820,902877.820,52128825.833,6807098.766,0.000
882200.000,75.000,903053.807,903053.807,52129597.438,6807870.371,0.000
882300.000,75.000,903084.033,903084.033,52130369.043,6808641.976,0.000
